,0
2000-04-15,368.3166666666666
2001-04-15,235.126984126984
2002-04-15,0.0
2003-04-15,236.3650793650793
2004-04-15,425.99999999999983
2005-04-15,303.2114285714284
2006-04-15,1701.6928571428568
2007-04-15,75.84976190476188
2008-04-15,285.0928571428571
2009-04-15,916.3499999999998
2010-04-15,606.4047619047617
2011-04-15,832.147222222222
2012-04-15,1055.9611111111108
2013-04-15,748.6611111111109
2014-04-15,610.2261904761903
2015-04-15,438.09999999999985
2016-04-15,522.8285714285713
2017-04-15,388.7714285714285
2018-04-15,455.2333333333332
