,0
2000-06-15,
2001-06-15,
2002-06-15,
2003-06-15,20.649466117223103
2004-06-15,20.150335629781086
2005-06-15,21.15306819568981
2006-06-15,20.113186995188396
2007-06-15,21.61804986000061
2008-06-15,24.238409439722698
2009-06-15,19.109179973602295
2010-06-15,24.627571264902752
2011-06-15,17.620795726776123
2012-06-15,19.139582951863606
2013-06-15,20.563432534535725
2014-06-15,21.321163256963093
2015-06-15,19.917579174041748
2016-06-15,22.872612555821735
2017-06-15,20.07480279604594
2018-06-15,23.40390634536743
2019-06-15,25.37985074520111
