,0
2000-04-15,
2001-04-15,16.508856296539307
2002-04-15,15.405790328979492
2003-04-15,14.727963129679361
2004-04-15,13.182832717895508
2005-04-15,12.193114280700684
2006-04-15,12.9290771484375
2007-04-15,15.946475664774576
2008-04-15,6.279272079467773
2009-04-15,10.30038038889567
2010-04-15,7.431914806365967
2011-04-15,
2012-04-15,9.536325295766195
2013-04-15,6.087697505950928
2014-04-15,9.126815795898438
2015-04-15,10.412407239278158
2016-04-15,6.286488691965739
2017-04-15,9.124830563863119
2018-04-15,6.791712760925293
2019-04-15,
