time,concNnh3
2000-01-15,0.8612521290779114
2000-02-15,0.6376230120658875
2000-03-15,0.5086091756820679
2000-04-15,1.3603944778442383
2000-05-15,2.8976998329162598
2000-06-15,1.3062611818313599
2000-07-15,1.188015341758728
2000-08-15,1.4836901426315308
2000-09-15,1.7533644437789917
2000-10-15,0.9349254965782166
2000-11-15,0.7700359225273132
2000-12-15,0.7480776906013489
2001-01-15,0.7198097705841064
2001-02-15,0.6096109747886658
2001-03-15,0.6685271263122559
2001-04-15,1.2885240316390991
2001-05-15,3.352363348007202
2001-06-15,1.4610157012939453
2001-07-15,1.453011155128479
2001-08-15,
2001-09-15,1.5316853523254395
2001-10-15,1.0436558723449707
2001-11-15,0.936733603477478
2001-12-15,0.897163450717926
2002-01-15,0.7271135449409485
2002-02-15,0.5723028182983398
2002-03-15,0.8069146871566772
2002-04-15,1.340710163116455
2002-05-15,2.9038541316986084
2002-06-15,1.5106326341629028
2002-07-15,1.2940360307693481
2002-08-15,0.9898829460144043
2002-09-15,1.5256153345108032
2002-10-15,0.902289628982544
2002-11-15,0.7522421479225159
2002-12-15,0.8757330179214478
2003-01-15,0.7342754006385803
2003-02-15,0.6191440224647522
2003-03-15,0.7525920271873474
2003-04-15,1.2966101169586182
2003-05-15,3.0431628227233887
2003-06-15,1.5867077112197876
2003-07-15,1.3774882555007935
2003-08-15,1.3039995431900024
2003-09-15,1.76902437210083
2003-10-15,0.8108813762664795
2003-11-15,0.8890361189842224
2003-12-15,0.9154775738716125
2004-01-15,0.7713205814361572
2004-02-15,0.6305146217346191
2004-03-15,0.6199138760566711
2004-04-15,1.1350789070129395
2004-05-15,2.747551679611206
2004-06-15,1.5672184228897095
2004-07-15,1.3134068250656128
2004-08-15,
2004-09-15,1.6500508785247803
2004-10-15,0.8842702507972717
2004-11-15,1.0617353916168213
2004-12-15,0.866484522819519
2005-01-15,0.8656275868415833
2005-02-15,0.6353558897972107
2005-03-15,0.6363152861595154
2005-04-15,1.270254373550415
2005-05-15,3.4004862308502197
2005-06-15,1.5008333921432495
