,0
2000-06-30,54.75805348273148
2001-07-01,51.26547882284873
2002-07-01,56.8614799704182
2003-07-01,55.34425430716873
2004-06-30,55.56592688783836
2005-07-01,49.231017138036925
2006-07-01,58.32451900283742
2007-07-01,50.51179204857221
2008-06-30,52.08074131397792
2009-07-01,49.056142102175365
2010-07-01,45.40839663582393
2011-07-01,51.77286272971463
2012-06-30,46.32956935993968
2013-07-01,49.418207317269
2014-07-01,49.162052335161945
2015-07-01,47.61527032782316
2016-06-30,47.05567021306622
2017-07-01,49.061560765258406
2018-07-01,54.598941830384206
2019-07-01,51.870398665209244
