time,vmro3max
2000-06-30,
2001-07-01,
2002-07-01,66.99437993569163
2003-07-01,73.67411369986792
2004-06-30,69.77267628008354
2005-07-01,
2006-07-01,
2007-07-01,65.890943089692
2008-06-30,69.91060588583355
2009-07-01,
2010-07-01,70.93522581426173
2011-07-01,66.99437993569163
2012-06-30,58.81712473765867
2013-07-01,59.63583546893162
2014-07-01,57.694794097221084
2015-07-01,60.313755737389
2016-06-30,59.60822294707195
2017-07-01,57.684964051261616
2018-07-01,64.54204080603093
2019-07-01,73.4459159651138
