time,vmro3max
2000-06-30,52.44773258641975
2001-07-01,63.54613979194279
2002-07-01,67.30964760597722
2003-07-01,81.27994624550823
2004-06-30,68.2406724447894
2005-07-01,73.49677563533228
2006-07-01,73.65933552782329
2007-07-01,59.11268817855144
2008-06-30,61.62497742613988
2009-07-01,60.85651247981872
2010-07-01,68.0
2011-07-01,65.48000000000002
2012-06-30,
2013-07-01,68.44
2014-07-01,62.48000000000002
2015-07-01,76.0
2016-06-30,65.0
2017-07-01,69.09100000000002
2018-07-01,66.81699999999996
2019-07-01,70.26500000000004
