,0
2000-06-15,1.066531389951706
2001-06-15,0.8455005756446293
2002-06-15,0.9462751282585992
2003-06-15,0.9346442818641663
2004-06-15,1.057891696691513
2005-06-15,0.9966399338510301
2006-06-15,0.8302547591073173
2007-06-15,0.7550799250602722
2008-06-15,1.1377754211425781
2009-06-15,0.871063095331192
2010-06-15,0.880304142832756
2011-06-15,0.6670830051104227
2012-06-15,0.8682643373807272
2013-06-15,1.0288972109556198
2014-06-15,0.752384445884011
2015-06-15,0.7074860781431198
2016-06-15,0.6492597535252571
2017-06-15,0.7221865398543221
2018-06-15,0.7179046988487243
2019-06-15,0.6568183302879333
