,0
2000-04-15,449.4905882352939
2001-04-15,1230.1451219512192
2002-04-15,882.2835294117644
2003-04-15,964.1752941176467
2004-04-15,997.3352272727269
2005-04-15,1062.6413793103445
2006-04-15,1013.3217391304344
2007-04-15,780.6093023255812
2008-04-15,1274.1258823529408
2009-04-15,769.5802325581393
2010-04-15,1074.6052631578943
2011-04-15,529.0119047619046
2012-04-15,890.4090909090905
2013-04-15,799.3124999999998
2014-04-15,681.413793103448
2015-04-15,776.6823529411763
2016-04-15,490.06329113924033
2017-04-15,467.0361445783131
2018-04-15,443.61445783132524
