,0
2000-06-15,
2001-06-15,560.9446226900978
2002-06-15,
2003-06-15,1027.8242552247132
2004-06-15,709.5217498612498
2005-06-15,765.0322648709983
2006-06-15,659.6692981800807
2007-06-15,267.84726736290514
2008-06-15,1017.7651766098603
2009-06-15,504.192309435331
2010-06-15,
2011-06-15,486.0287275794521
2012-06-15,286.40973076923075
2013-06-15,524.2833400863716
2014-06-15,554.0713068730184
2015-06-15,394.4124591479188
2016-06-15,495.32274061687093
2017-06-15,443.3226861705122
2018-06-15,318.27896713897456
2019-06-15,325.67979653679646
