,0
2000-01-15,0.48011363636363635
2001-01-15,0.7070329670329669
2002-01-15,0.5116666666666667
2003-01-15,0.7016483516483517
2004-01-15,0.5254347826086957
2005-01-15,0.5475824175824175
2006-01-15,0.6362637362637362
2007-01-15,0.405054945054945
2008-01-15,0.6735869565217392
2009-01-15,0.5724719101123595
2010-01-15,0.7642857142857142
2011-01-15,0.5797777777777777
2012-01-15,0.46010869565217405
2013-01-15,0.5752747252747252
2014-01-15,0.7482417582417581
2015-01-15,0.5455555555555555
2016-01-15,0.526195652173913
2017-01-15,0.7527472527472527
2018-01-15,0.46054945054945057
