,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-04-07,46.779156,1.1362811,5.8877416,18.82721,2.22866,9.641008,5.5389514
2010-04-08,45.522964,1.8010341,5.8517623,17.855654,2.0345025,9.358699,5.3062673
2010-04-09,31.189125,1.7186074,3.8371725,11.027412,1.6745708,7.587866,4.2889123
2010-04-10,10.255933,1.2074866,0.9848766,1.8673551,0.7771263,3.7964492,2.121631
2010-04-11,9.797488,0.40470624,0.929177,2.6827176,0.93531436,3.9514933,2.2874212
2010-04-12,12.644717,0.7958729,1.2249774,3.197637,1.1541684,4.927571,2.8501918
2010-04-13,23.346945,0.68013734,2.5978448,8.075008,1.6726354,7.246823,4.190999
2010-04-14,26.21155,0.52335864,2.579584,8.214162,2.1050231,9.181353,5.3122797
2010-04-15,26.78377,1.3194195,3.065417,8.876738,1.7089555,8.033317,4.5583324
2010-04-16,13.406741,0.38692194,1.1175393,3.3699403,1.3764329,5.8989387,3.3759167
2010-04-17,8.524104,0.42190486,0.53826326,1.3345808,0.98370874,4.359201,2.4677107
2010-04-18,14.062125,0.46502054,1.3250684,3.9701157,1.2425898,5.429977,3.1317685
2010-04-19,15.61209,0.6831143,1.1599716,3.1229763,1.5110245,7.0442758,4.012115
2010-04-20,12.93098,0.8686785,0.95059955,2.1827762,1.2123532,6.1028047,3.4271064
2010-04-21,14.572502,1.660458,1.4635994,3.0469744,0.99297774,5.0262966,2.803771
2010-04-22,17.134556,2.206911,2.0971005,4.5258017,0.9854999,4.3931484,2.44541
2010-04-23,24.730125,0.47652668,3.2474132,10.5821905,1.5267951,5.160444,2.9447167
2010-04-24,10.920027,0.09013747,0.703932,2.3107696,1.3029737,5.1592703,3.0134082
2010-04-25,12.009325,1.0574569,1.0075418,2.1128573,1.1273469,4.981598,2.8608513
2010-04-26,17.57259,0.64450437,1.2536813,3.4910147,1.7349691,8.037204,4.6001387
2010-04-27,10.842982,0.18634945,0.65967697,2.033247,1.2212353,5.3736663,3.0994399
2010-04-28,33.3313,3.1360483,4.064958,9.987492,1.5641129,7.76445,4.33878
2010-04-29,47.001335,3.9547625,5.4404283,13.663642,2.3688557,11.70589,6.5763717
2010-04-30,22.952707,4.5964303,2.5653768,3.1200175,1.2823939,6.3489137,3.50389
2010-05-01,13.619527,1.7960942,1.18645,1.906843,1.1934747,5.2766886,2.9638774
2010-05-02,7.3667045,0.31080514,0.60513824,1.6962614,0.9457679,3.1079865,1.789373
2010-05-03,5.2165885,0.072815806,0.35355327,1.1298469,0.63556474,2.5598593,1.467878
2010-05-04,5.3904552,0.016196404,0.19987112,0.6675782,0.82756025,3.182736,1.858193
2010-05-05,7.91017,0.3289377,0.42606613,1.0439515,1.5451477,3.6717474,2.16656
2010-05-06,18.334091,1.562121,1.8601757,4.404548,1.4739133,5.877461,3.4270718
2010-05-07,16.514515,0.88705266,1.7591218,4.924642,1.4466575,5.290055,3.0801394
2010-05-08,16.246275,1.079,1.6415042,4.289814,1.3168327,5.4298277,3.122315
2010-05-09,9.7885,1.092189,0.98042053,1.9859295,0.9879902,3.332801,1.9225117
2010-05-10,23.178932,0.98557436,2.7032702,8.069223,1.5804666,6.305352,3.6500278
2010-05-11,4.878215,0.03383654,0.27991086,0.9208271,1.0840734,2.196142,1.2558969
2010-05-12,13.754486,0.15532999,1.066648,3.475252,1.5558689,6.1803904,3.5918937
2010-05-13,6.187684,0.042954937,0.41791916,1.3843867,0.9153386,2.9492228,1.6885521
2010-05-14,8.22388,0.025075568,0.35908413,1.2046582,1.2220179,4.6230807,2.6933792
2010-05-15,4.610697,0.1353271,0.31302077,0.9047612,0.5225281,2.2974055,1.3067255
2010-05-16,2.9192972,0.49198338,0.21810967,0.12075035,0.27316025,1.3010445,0.73019725
2010-05-17,2.7947583,0.3739382,0.14357752,0.01730188,0.31031582,1.3720677,0.7747633
2010-05-18,3.4299839,0.7010137,0.27472442,0.045102328,0.31515846,1.3535043,0.76827246
2010-05-19,5.6538115,1.487324,0.6233051,0.23161748,0.38111112,1.6423508,0.9333527
2010-05-20,3.5555632,0.23681958,0.09576222,0.027737936,0.4629382,2.245807,1.2647437
2010-05-21,6.969234,0.16093005,0.19714525,0.4770577,0.8827871,4.3743896,2.453879
2010-05-22,12.880606,0.5593008,0.8632904,2.2756639,1.1197308,6.2434993,3.4473248
2010-05-23,20.607391,1.177775,1.9237492,5.160338,1.2652695,7.465359,4.120711
2010-05-24,27.73662,1.4501635,3.0695715,8.802522,1.2158794,7.602027,4.143623
2010-05-25,18.675156,2.0327663,1.5982493,3.0799563,1.2443483,7.0429645,3.8712971
2010-05-26,11.657719,1.7701933,0.79315096,0.68576336,0.8178744,4.7869062,2.5784264
2010-05-27,10.300659,0.35679787,0.7040367,1.9650582,1.1313996,4.627292,2.686414
2010-05-28,14.6026325,1.743207,1.1550614,1.8466797,1.179487,6.0581894,3.351578
2010-05-29,10.614917,0.4312332,0.5157257,1.2255228,1.2416362,5.946182,3.357732
2010-05-30,6.7844167,0.308296,0.43178707,1.094187,0.720798,3.4694538,1.9606692
2010-05-31,2.109667,0.16434728,0.061732035,0.0029595485,0.28733724,1.278324,0.723355
2010-06-01,3.126422,0.25348428,0.095828176,0.0076285163,0.39392564,1.906674,1.0636193
2010-06-02,2.4239345,0.24154371,0.09083143,0.0024966039,0.27869162,1.4510409,0.8051513
2010-06-03,14.271655,0.38464123,1.4039931,4.34313,0.9181104,4.622518,2.5788066
2010-06-04,24.326458,1.4048963,1.8625416,4.627934,1.8471601,9.987397,5.589318
2010-06-05,30.977262,1.584321,2.6321344,7.0580516,1.741719,12.51247,6.890277
2010-06-06,14.105746,1.179879,1.0054811,1.9825526,1.0362334,6.45014,3.544232
2010-06-07,8.107078,0.778744,0.6082266,1.0974537,0.99802047,3.5204098,2.0152822
2010-06-08,13.487005,1.8570242,1.0309104,1.2197505,1.234835,5.849683,3.2998664
2010-06-09,14.234656,2.694221,1.1625854,0.7164578,0.8879264,6.049437,3.2462084
2010-06-10,17.858463,2.1031747,1.3218107,1.9549878,1.1062533,8.251918,4.386187
2010-06-11,16.526312,2.1919537,1.4241424,2.2394257,1.033409,6.3792853,3.4407952
2010-06-12,16.848047,2.6149652,1.1525372,0.98930436,0.8904994,5.0462704,2.768309
2010-06-13,12.7361,1.4757318,0.8961427,1.3692224,1.1584401,4.8169613,2.7541697
2010-06-14,7.1612244,0.7508656,0.42564863,0.53711647,0.8399321,3.445003,1.9688947
2010-06-15,5.736178,0.0119075095,0.24128912,0.81885886,0.7821321,3.3541822,1.9442893
2010-06-16,4.2462687,0.019502973,0.22655733,0.75561243,0.8252124,2.0711277,1.1729298
2010-06-17,5.3099523,0.05222435,0.121688545,0.35233143,0.8646376,3.3938823,1.9669833
2010-06-18,6.2534266,0.10773735,0.09388303,0.18521284,0.9768434,4.1633363,2.3684554
2010-06-19,2.9132335,0.15619741,0.060266998,0.0065835603,0.38347366,1.97199,1.10255
2010-06-20,4.6707263,0.05253298,0.11270272,0.32049307,0.7167943,3.045631,1.7545502
2010-06-21,2.5316248,0.1772226,0.06668688,0.004325364,0.31886667,1.6147778,0.8984216
2010-06-22,8.473574,0.4826297,0.41336283,0.81244105,0.830846,4.6034975,2.5492923
2010-06-23,23.133497,2.153114,2.2549539,5.03759,1.3570749,8.330892,4.533613
2010-06-24,25.406975,1.7094336,2.0613623,4.9504466,1.7298876,10.980382,5.980138
2010-06-25,22.828049,1.851201,1.7341496,3.6463041,1.7220914,10.439421,5.6807175
2010-06-26,28.892282,2.824927,2.6408641,5.518748,1.7234695,11.4994545,6.222611
2010-06-27,28.758976,2.1775599,2.3956516,5.513095,1.6770005,12.388643,6.6626983
2010-06-28,30.184238,2.5114353,2.762087,6.327544,1.6199238,11.946936,6.4914827
2010-06-29,15.539498,0.9105339,1.1203735,2.6919255,1.2596616,7.620958,4.2339497
2010-06-30,22.78512,0.5366812,1.3721534,4.045808,1.701001,12.254647,6.71701
2010-07-01,9.308157,0.2178985,0.10254204,0.0985444,1.041609,6.9222827,3.797074
2010-07-02,32.03393,3.268532,2.7144952,5.169829,1.9756502,13.430137,7.236029
2010-07-03,19.24949,1.1147512,0.74496764,1.1384264,1.7197989,12.154483,6.5658927
2010-07-04,9.774104,0.16364817,0.063497774,0.0076169907,1.1319501,7.672005,4.2944217
2010-07-05,11.984851,0.3636208,0.3227222,0.6472565,1.2043267,8.289151,4.652326
2010-07-06,6.7950263,0.31196377,0.12406623,0.05026505,0.806916,4.5510225,2.5756493
2010-07-07,11.285935,0.7827041,0.4089213,0.43989554,0.9207841,7.0078135,3.8475
2010-07-08,16.953876,1.4211332,1.0957274,1.9913485,1.2707677,8.430542,4.590108
2010-07-09,40.096733,4.110595,4.01739,8.685373,1.965726,12.534833,6.76804
2010-07-10,19.117645,1.5507315,1.1560497,2.0840619,1.4062217,9.006593,4.9064546
2010-07-11,11.87927,0.89377105,0.40138838,0.26632142,1.0877124,7.801853,4.209894
2010-07-12,16.795214,0.77259403,0.84231836,1.9410057,1.4973398,9.285541,5.125083
2010-07-13,16.33707,0.7411594,1.0284655,2.6177552,1.3623551,8.260216,4.5598965
2010-07-14,16.679783,3.0272367,1.2326021,0.55355644,0.913743,7.888039,4.214357
2010-07-15,16.936867,2.540759,0.9918587,0.42915833,1.0206084,8.520984,4.5624366
2010-07-16,27.685555,4.306519,1.6986082,1.293036,1.2850696,12.904677,6.733075
2010-07-17,4.8980613,0.3621595,0.13711354,0.053431258,0.4147766,3.27262,1.763708
2010-07-18,8.93018,0.8318537,0.371719,0.21085817,0.9556301,5.211791,2.9095664
2010-07-19,12.221546,0.77088016,0.32572606,0.19550022,1.1871412,8.086382,4.4089994
2010-07-20,20.688162,2.3316586,1.4083041,2.0016098,1.2675354,9.791168,5.2180815
2010-07-21,7.3477845,0.54060143,0.22146568,0.078215905,0.70876455,4.860384,2.6374285
2010-07-22,8.353477,1.0267332,0.39800325,0.08828807,0.7239935,4.794561,2.609217
2010-07-23,3.2564445,0.072045706,0.029971333,0.013520299,0.50614744,2.2249691,1.2512673
2010-07-24,1.9069437,0.12334611,0.04630279,0.0028191633,0.24244693,1.2641968,0.7041862
2010-07-25,5.1345725,1.1166747,0.42189986,0.066989325,0.40279526,1.9755511,1.111547
2010-07-26,8.470088,0.46852532,0.21078297,0.1901256,1.0327053,5.1609807,2.9151943
2010-07-27,13.660727,0.19419308,1.1827631,3.8314788,1.0046195,5.2539015,2.9300597
2010-07-28,11.233274,1.1085985,0.5473692,0.62035465,0.9527921,6.2469788,3.3826241
2010-07-29,4.38215,0.2007095,0.11943709,0.16548759,0.56954116,2.747209,1.5464724
2010-07-30,10.348604,0.36324984,0.5831026,1.539908,1.2007776,5.1741357,2.9158633
2010-07-31,13.345681,0.8552191,0.60379195,0.9931039,1.4036257,7.736479,4.2902493
2010-08-01,20.76851,2.2113345,1.5234882,2.4850323,1.4332416,9.757209,5.272375
2010-08-02,12.351935,0.5767872,0.9103363,2.4490721,0.9410802,5.395146,2.9872184
2010-08-03,6.465792,0.1275246,0.055678613,0.027790276,0.96490794,4.4083724,2.5337017
2010-08-04,8.2359295,0.2744206,0.2052742,0.35655636,0.9229501,5.4266086,2.9721222
2010-08-05,6.1028824,0.06790999,0.26162502,0.81359786,0.87440574,3.4765897,2.0152357
2010-08-06,3.3432696,0.47268996,0.17837548,0.0055509144,0.37843582,1.7311828,0.9680992
2010-08-07,13.689635,0.40750206,0.65501714,1.7346262,1.5259957,7.5570393,4.318201
2010-08-08,24.313356,2.0149648,1.6375418,3.3597445,1.9073325,11.47426,6.4613795
2010-08-09,31.989899,1.5433316,2.8013752,7.9436784,1.9094828,12.729453,7.01814
2010-08-10,25.27415,3.652417,2.2887216,3.547599,1.4046968,9.953738,5.3700614
2010-08-11,5.9867344,0.45339432,0.24839218,0.28889126,0.7032374,3.5584671,1.9077266
2010-08-12,11.171459,0.27056894,1.0526644,3.2766745,1.4396473,4.091544,2.3666134
2010-08-13,12.241994,0.042322855,0.9212948,3.1189442,1.3811134,5.2717786,3.0110884
2010-08-14,3.6636834,0.024999412,0.06788455,0.20538282,0.6344097,2.4056404,1.3827488
2010-08-15,5.431458,0.02531511,0.16666853,0.54153574,0.8913932,3.2773745,1.9257758
2010-08-16,7.280713,0.116977796,0.22654526,0.630092,1.0427809,4.49406,2.5980926
2010-08-17,20.185732,0.24625373,1.7706525,5.788991,1.663877,7.4050565,4.274463
2010-08-18,20.485792,1.5892385,1.5143032,3.495791,1.6850959,8.760409,4.9038086
2010-08-19,22.765839,2.813745,1.4743223,2.1037383,1.707405,9.8819065,5.482332
2010-08-20,18.552933,0.8933694,1.5344466,4.2768683,1.6057098,7.467402,4.215786
2010-08-21,9.089441,0.07254166,0.029553825,0.010784466,1.1639103,7.0801277,3.9458842
2010-08-22,17.849556,1.6116178,0.9501039,1.210774,1.3637925,10.22343,5.560208
2010-08-23,17.419533,0.7723695,1.2973735,3.4909146,1.3104131,8.035162,4.4396033
2010-08-24,20.653261,2.1588852,1.300088,1.934288,1.58911,10.615017,5.8381977
2010-08-25,13.407872,0.32545063,0.26354071,0.5570987,1.6215189,9.196436,5.1956844
2010-08-26,41.873272,4.6570477,4.266981,9.287303,1.9312274,13.695407,7.462979
2010-08-27,8.738186,1.0357305,0.44503754,0.37588024,0.88131315,4.4319696,2.486776
2010-08-28,2.3139415,0.12072822,0.045464803,0.0070610573,0.33176294,1.5207499,0.8640835
2010-08-29,9.430144,0.35440123,0.5265308,1.3939378,1.031506,4.817385,2.7342825
2010-08-30,2.490263,0.041095722,0.01630887,0.0039143995,0.40956792,1.7299924,0.9953996
2010-08-31,3.1391509,0.3940918,0.14858297,0.005776128,0.36898527,1.6838757,0.95224476
2010-09-01,21.968374,0.49479535,2.0894606,6.6203547,1.4929292,7.13899,4.043537
2010-09-02,34.82427,1.4059924,3.9516015,11.882295,1.6672696,9.081003,5.026697
2010-09-03,39.961636,2.242805,4.669812,13.353652,1.828301,9.457025,5.220331
2010-09-04,28.428741,2.4632125,3.1631114,7.7608833,1.7124068,8.317478,4.672549
2010-09-05,21.865223,3.085528,3.0221326,6.468828,0.9113576,4.834515,2.6601648
2010-09-06,13.951432,1.0029258,1.7676361,4.801855,0.9339119,3.5168493,1.9806792
2010-09-07,8.772744,0.17531757,0.85981214,2.7359157,1.2404785,3.0220284,1.7437428
2010-09-08,5.3802786,0.039512783,0.12882602,0.40438256,0.9010412,3.4054606,1.9765279
2010-09-09,10.838479,0.0947751,0.29683003,0.9003121,1.6254312,6.444306,3.7834463
2010-09-10,7.740105,0.15570976,0.13203427,0.2564206,1.2490381,4.9844685,2.8880565
2010-09-11,30.87502,1.0891631,3.3019855,9.996572,1.810047,8.613267,4.87088
2010-09-12,32.98939,1.1520553,3.8900666,11.923377,1.583924,8.336379,4.6663637
2010-09-13,4.295655,0.2293552,0.09753571,0.040933456,0.6651302,2.67644,1.548333
2010-09-14,15.760812,0.45995495,1.2213316,3.6207933,1.4680845,6.5428414,3.753058
2010-09-15,29.359213,2.050624,2.9505627,7.641942,1.8829892,9.437602,5.3244734
2010-09-16,28.756735,2.1426165,2.8048043,7.1762705,2.0716221,9.941159,5.6250024
2010-09-17,10.9012,0.7000924,0.8475644,2.0847993,1.377596,4.3753924,2.509856
2010-09-18,6.857546,0.1765766,0.51905763,1.5611941,1.0528767,2.934198,1.717507
2010-09-19,19.396187,0.73815405,1.8725512,5.506232,1.6635575,6.624745,3.853636
2010-09-20,34.189774,1.4517465,3.7013717,10.887827,2.2558532,9.8019495,5.6437716
2010-09-21,47.92464,2.106475,5.9929976,17.945074,2.1381001,10.441199,5.9231186
2010-09-22,23.268282,0.92720497,1.8838865,5.3521104,1.9188534,9.622735,5.4586797
2010-09-23,56.040695,1.337508,6.9518547,22.250387,2.2944438,11.956264,6.706386
2010-09-24,21.652695,1.4842397,2.78886,7.713608,1.0715072,4.9102874,2.7782226
2010-09-25,4.33337,0.034365263,0.07459558,0.21716468,0.73316526,2.873716,1.6766008
2010-09-26,5.9896903,0.10272603,0.44049168,1.3862548,0.6193429,2.545536,1.4706035
2010-09-27,6.154657,0.051053356,0.039372876,0.06986448,1.0763798,4.310506,2.526861
2010-09-28,10.499006,0.19692655,0.37791067,1.0497072,1.4932837,6.225873,3.6287227
2010-09-29,29.370237,0.48264667,2.8565407,9.239364,2.172998,9.653741,5.5486565
2010-09-30,46.768467,2.6932313,5.1680684,14.379482,2.89293,13.046952,7.4815845
2010-10-01,46.579227,1.9998865,5.0655556,14.942776,3.2092056,13.287258,7.645758
2010-10-02,31.820307,1.2066231,3.4928427,10.479884,2.4484687,9.6017885,5.5668654
2010-10-03,18.080769,0.57146394,2.0224304,6.2414103,1.432435,5.2586493,3.0009372
2010-10-04,5.2627645,0.010000542,0.17248198,0.58124405,1.026755,3.006353,1.7504531
2010-10-05,10.931421,0.15129925,0.48161483,1.463948,1.5975167,6.2041183,3.6428604
2010-10-06,27.943396,0.41083083,2.8817523,9.400598,1.9791243,8.858856,5.090323
2010-10-07,43.750732,1.7239256,4.9340835,14.786614,2.8650677,11.12702,6.4812827
2010-10-08,35.329216,3.1926131,4.008622,9.721509,2.5556238,9.326373,5.5013504
2010-10-09,37.19837,3.5368967,4.6421723,11.492729,2.2624652,9.055007,5.2808256
2010-10-10,43.294323,2.844369,5.1147423,14.076533,2.6004121,11.376733,6.5771456
2010-10-11,22.152815,1.3341485,1.8590463,4.7053514,2.167661,9.062667,5.2984457
2010-10-12,27.556795,1.0024334,2.513485,7.3887677,2.4894953,10.502738,6.1303
2010-10-13,33.47163,0.93593806,3.5909739,11.184127,2.2761834,10.258748,5.91903
2010-10-14,33.591274,2.1217713,3.7517593,10.217694,2.2192209,10.194968,5.87364
2010-10-15,60.041573,2.201213,6.7939916,20.597555,3.6299167,15.769824,9.114968
2010-10-16,30.136625,2.5116842,3.7791765,9.824257,1.9234002,7.2777834,4.2186027
2010-10-17,11.927069,0.28688395,0.71357375,2.0882435,1.6937637,6.1861815,3.637377
2010-10-18,7.9766655,0.24994135,0.1822583,0.30614775,1.2561715,5.1168866,2.97605
2010-10-19,12.480182,0.27213565,0.58258635,1.6627957,1.5211022,6.2843146,3.6538157
2010-10-20,4.0757036,0.14984031,0.05645019,0.002293658,0.70211965,2.637467,1.5433351
2010-10-21,33.148865,0.97649664,3.7099187,11.528663,2.1317434,8.592945,5.0258923
2010-10-22,45.000317,1.8927542,5.5910974,16.83151,2.5784469,10.23144,5.950603
2010-10-23,40.911976,1.1464823,4.474092,13.966721,3.0305479,12.299465,7.1547036
2010-10-24,14.824734,0.08460651,0.5991922,1.9572018,2.2973735,8.721546,5.103689
2010-10-25,2.8824883,0.08518155,0.03238651,0.0025799475,0.4801526,1.9384012,1.124266
2010-10-26,11.795836,0.2524686,0.4483896,1.224894,1.7852815,6.859586,4.0489583
