,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-01-01,10.907857,2.0279613,1.5374186,2.7136137,0.91246384,1.4989241,0.87639517
2010-01-02,10.863849,1.2785352,1.8189275,4.6815796,0.49906585,1.171756,0.68000776
2010-01-03,6.2556777,0.44397843,0.89123464,2.528611,0.46485534,1.1359975,0.6542143
2010-01-04,18.12103,2.0724325,2.8056881,7.02818,1.0336071,2.1360838,1.2720222
2010-01-05,15.531554,1.325157,2.4544892,6.757898,0.8821895,1.8534883,1.0923215
2010-01-06,11.095275,1.2190319,1.7891783,4.5993323,0.6118303,1.4432063,0.8399602
2010-01-07,8.493988,0.53286767,1.2933203,3.7698824,0.5754138,1.3346924,0.7736449
2010-01-08,6.79934,1.3665004,1.0461131,1.8400539,0.35767803,0.93120784,0.52449113
2010-01-09,6.0127892,1.4475658,0.87196606,1.1372,0.40234813,0.8854438,0.49675253
2010-01-10,9.006348,1.1636245,1.076813,2.2145138,0.98999226,1.9386456,1.1329192
2010-01-11,11.650797,0.9330432,1.4259611,3.7155287,1.258651,2.3949149,1.4050478
2010-01-12,11.912137,0.9663812,1.987152,5.605334,0.5695554,1.4797024,0.8437706
2010-01-13,5.463765,0.45064434,0.7830519,2.1338966,0.36703345,1.0100045,0.5685879
2010-01-14,7.7216077,0.43748793,1.1736507,3.491023,0.46074903,1.3355229,0.7603931
2010-01-15,16.578121,0.9964864,2.5976799,7.6808147,1.0625587,2.2820394,1.3353884
2010-01-16,8.8075695,0.68744427,1.4062794,3.9624481,0.42388618,1.1178814,0.63831866
2010-01-17,4.558343,0.6857227,0.50169003,0.8809875,0.29985818,0.8461149,0.48285308
2010-01-18,10.329103,1.1710262,1.4495798,3.5188026,0.7247296,1.5100422,0.89625746
2010-01-19,14.632297,1.9548019,2.1763427,5.0424004,0.92616,1.8666567,1.1060439
2010-01-20,7.215669,0.8496219,1.0628779,2.5793753,0.49992144,1.1439608,0.65639985
2010-01-21,6.789904,0.8817762,0.8272409,1.7894672,0.5623667,1.3108199,0.77279884
2010-01-22,10.754404,1.2789693,1.694635,4.2288833,0.63606626,1.3188272,0.7714474
2010-01-23,11.078394,1.0196642,1.6547078,4.4017925,0.75014395,1.6627921,0.96860206
2010-01-24,12.915957,1.236731,1.9647881,5.251493,0.7325908,2.1480722,1.2361759
2010-01-25,9.397994,1.9571291,1.201038,1.6128733,1.0365587,1.5083029,0.8753097
2010-01-26,10.403206,2.3388703,1.5991269,2.4929075,0.5151161,1.3440392,0.7664763
2010-01-27,11.541565,1.8807153,1.7067769,3.4640162,0.6655068,1.7944102,1.0392414
2010-01-28,5.1044383,0.9838291,0.6923208,1.1541709,0.37401715,0.916434,0.5214585
2010-01-29,2.3166862,0.346291,0.2453365,0.42230836,0.2409421,0.6360653,0.3468524
2010-01-30,7.3402505,0.73684955,1.0417842,2.6662261,0.50646955,1.2240818,0.71604615
2010-01-31,9.092471,0.92236763,1.4135888,3.7057674,0.5466003,1.3109698,0.7652002
2010-02-01,6.5294185,0.73045534,0.9992291,2.5199418,0.39172718,0.9833429,0.5659016
2010-02-02,2.6581473,0.38134024,0.3049388,0.5744554,0.22054215,0.69497234,0.38211346
2010-02-03,4.1404696,0.61206675,0.5202781,1.0277781,0.31078064,0.90511036,0.5127002
2010-02-04,4.7236176,0.3085111,0.54040366,1.4727528,0.44604814,1.2156457,0.70373935
2010-02-05,4.472457,0.36348075,0.63935304,1.733819,0.3551143,0.8423597,0.47355884
2010-02-06,7.440451,0.5581507,1.1222469,3.1465247,0.51391757,1.1864512,0.68602717
2010-02-07,12.430075,2.186516,2.075631,4.3597174,0.4803556,1.2988572,0.7400367
2010-02-08,14.732529,3.0337536,2.4712315,4.608632,0.5094329,1.4263487,0.8179314
2010-02-09,20.79406,3.0857232,3.0753646,6.64116,1.3579081,2.799789,1.6414684
2010-02-10,15.205124,3.3665361,2.4147105,4.0405865,0.62301743,1.5966477,0.9260018
2010-02-11,6.8096366,1.9874245,0.99952596,0.8777696,0.3203795,1.0053194,0.55950344
2010-02-12,9.41165,1.442581,1.435334,3.0810838,0.55450565,1.3451642,0.76944315
2010-02-13,11.639659,1.4354364,1.8549956,4.5425477,0.6253712,1.5396036,0.8813752
2010-02-14,16.79511,1.7638046,2.5015094,6.3575788,1.1519289,2.4582796,1.4405731
2010-02-15,19.750645,1.9798621,3.2266712,8.565249,0.7431961,2.151182,1.2165434
2010-02-16,14.36887,1.0154976,2.2473133,6.4381886,0.6293311,2.22579,1.2480943
2010-02-17,4.5991406,0.33315328,0.51012564,1.3286072,0.42595807,1.3666116,0.76301545
2010-02-18,4.3853545,0.30200976,0.58655703,1.630674,0.36303726,1.0146902,0.56153387
2010-02-19,8.786568,0.9139315,1.3055252,3.3574574,0.71720994,1.3029782,0.75233364
2010-02-20,4.987744,0.40731177,0.7091754,1.9368563,0.33914897,1.0051074,0.5640634
2010-02-21,3.1571183,0.1768772,0.33596852,0.9306579,0.3017623,0.98345035,0.5549645
2010-02-22,1.6961066,0.1591197,0.07940425,0.072611555,0.23997334,0.79507184,0.43825948
2010-02-23,1.2712681,0.1080852,0.055457976,0.05189959,0.20710826,0.64216524,0.3472554
2010-02-24,1.5455483,0.14618014,0.077641964,0.079870746,0.20816581,0.7172619,0.3937335
2010-02-25,1.0516206,0.073124714,0.029291026,0.0070862616,0.15892722,0.5964136,0.32090348
2010-02-26,2.1009636,0.1816516,0.12714978,0.21236938,0.20961443,0.71391547,0.39301497
2010-02-27,2.3034134,0.2159894,0.13781106,0.20908692,0.22340496,0.825149,0.45821425
2010-02-28,2.3375387,0.17593576,0.101124786,0.13931629,0.18156911,0.7020624,0.3896215
2010-03-01,5.3214955,0.26941678,0.5662575,1.6179821,0.5215942,1.2967595,0.7528184
2010-03-02,8.245339,0.84998906,1.2544011,3.238682,0.5644861,1.2050644,0.6931521
2010-03-03,8.283071,0.70872986,1.3754846,3.8744369,0.31920186,0.9860093,0.55713665
2010-03-04,6.9902267,0.7985012,1.0611125,2.6575475,0.32346246,0.9834664,0.55571026
2010-03-05,7.3822184,0.92899996,1.1105101,2.646259,0.39715022,1.0508913,0.6047946
2010-03-06,4.855674,0.7826422,0.7150211,1.4572645,0.28683412,0.8218642,0.45708528
2010-03-07,6.1203094,0.95793664,0.96930015,2.1059046,0.24629109,0.92322224,0.5102769
2010-03-08,6.237262,0.9305976,0.96908975,2.1443145,0.27026686,0.95484996,0.5334627
2010-03-09,8.311159,1.5261501,1.2757641,2.4341898,0.32289648,1.2539791,0.70465094
2010-03-10,8.434987,1.5777496,1.2406524,2.2410207,0.3422448,1.5098308,0.8464844
2010-03-11,11.010812,1.5659808,1.7080333,3.8652287,0.5280491,1.6456189,0.9307762
2010-03-12,20.87878,2.5609014,3.439226,8.598364,0.8546055,2.2391906,1.2936896
2010-03-13,14.996399,2.2681344,2.4553516,5.6797867,0.65100795,1.5307859,0.89078325
2010-03-14,8.773899,1.3336828,1.3444302,3.0372877,0.44592407,1.1505847,0.6647861
