,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-04-19,12.968179,1.2843299,1.760592,4.435083,0.50475013,2.9384902,1.5819644
2010-04-20,9.200299,0.962466,1.2107164,2.9595447,0.38645947,2.2889762,1.2291462
2010-04-21,13.309742,1.476631,2.0439436,5.2177105,0.40652198,1.7210616,0.95125324
2010-04-22,22.627747,2.022485,3.6021833,9.908747,0.5131269,1.8267639,1.0285249
2010-04-23,24.003471,1.7670639,3.656223,10.375477,0.5816387,2.491656,1.3683318
2010-04-24,20.29629,1.2310115,2.889407,8.3912525,0.56652313,3.2458076,1.7424994
2010-04-25,16.312841,1.0261637,2.099437,5.932882,0.52117646,3.6902494,1.9578161
2010-04-26,4.713797,0.6248436,0.51515996,0.997053,0.30201685,1.3373842,0.740387
2010-04-27,13.194744,1.4336518,2.0090652,5.1183243,0.4073476,1.5579959,0.8750292
2010-04-28,18.811083,1.3313223,2.5946612,7.257033,0.5276749,3.0193632,1.6361529
2010-04-29,8.259482,1.2576267,0.8373907,1.3393376,0.37703806,2.6153727,1.3834704
2010-04-30,3.909631,0.5684642,0.38672006,0.614219,0.28888378,1.3467693,0.72547054
2010-05-01,4.0016975,0.37037343,0.5086728,1.2837788,0.27330264,1.0673028,0.5808886
2010-05-02,4.5351925,0.17181686,0.66457534,2.0678058,0.2876259,0.95529705,0.52905697
2010-05-03,4.8841367,0.4147929,0.7142618,1.9260969,0.2750999,0.9173019,0.5145795
2010-05-04,7.731359,1.2187421,1.3049262,2.921768,0.17516288,1.0088732,0.5322707
2010-05-05,4.642978,0.8054255,0.73334724,1.4877126,0.15361513,0.7499383,0.39731106
2010-05-06,3.300048,0.29199582,0.4549126,1.1906215,0.18120334,0.8074136,0.43388745
2010-05-07,6.352078,0.38602972,0.7988006,2.2544265,0.36968678,1.3377557,0.75236624
2010-05-08,8.595073,0.4728209,1.1870222,3.4805586,0.39223257,1.7277498,0.94531214
2010-05-09,3.0637138,0.18037546,0.34367535,0.96130013,0.29283008,0.93841624,0.51955545
2010-05-10,6.600333,0.43844908,0.8577617,2.4174752,0.37857085,1.4417068,0.8138589
2010-05-11,4.7328315,0.18428376,0.5756109,1.7459147,0.3208706,1.2483716,0.7064219
2010-05-12,6.177601,0.54412436,0.88468885,2.346587,0.2667781,1.3189127,0.7123004
2010-05-13,8.549487,1.0971153,1.468321,3.644604,0.1924699,0.9466032,0.5007731
2010-05-14,12.988027,1.2741417,2.2316206,6.043528,0.28669918,1.3337152,0.7075575
2010-05-15,8.939663,0.80447394,1.4229746,3.867383,0.28577003,1.1904764,0.64503086
2010-05-16,14.483653,1.5057114,2.3188238,6.064814,0.36638877,1.3639041,0.77141553
2010-05-17,7.796841,0.72769076,1.1281241,2.9648542,0.33412123,1.1359559,0.651129
2010-05-18,11.605792,1.8615329,1.9459016,4.3175316,0.27822134,0.99429345,0.562638
2010-05-19,10.645414,1.71884,1.7621043,3.8665318,0.24468826,0.9960859,0.55823
2010-05-20,12.614578,1.3788506,2.0876667,5.419045,0.25772104,1.3218207,0.713336
2010-05-21,12.593692,0.9046532,1.8852323,5.3326964,0.30596164,1.9542805,1.0273443
2010-05-22,12.754646,1.102054,1.7171679,4.56035,0.3183744,2.2463853,1.1807531
2010-05-23,11.016372,1.087806,1.4421148,3.6058319,0.31590134,2.287737,1.2139503
2010-05-24,9.260725,0.85093254,0.9728827,2.2955408,0.3905763,2.844068,1.5191724
2010-05-25,5.0867963,0.58655924,0.31880045,0.4074123,0.29839322,2.521294,1.308656
2010-05-26,2.8275182,0.38070813,0.1544691,0.083532915,0.15316048,1.5324177,0.7741617
2010-05-27,2.9041898,0.19709992,0.211659,0.48256996,0.24932612,1.2800645,0.7139029
2010-05-28,4.480287,0.43048438,0.46677724,1.0654092,0.31256506,1.4474097,0.79868096
2010-05-29,3.853953,0.52540976,0.4278803,0.8235706,0.20748204,1.1558766,0.61717147
2010-05-30,1.216144,0.10942042,0.09075929,0.17424211,0.10959737,0.56729656,0.30130225
2010-05-31,4.7159863,0.6670377,0.6314132,1.3253933,0.23472908,0.96702445,0.54052997
2010-06-01,5.1857433,0.6458874,0.7052851,1.6109116,0.22919701,1.1635273,0.6231194
2010-06-02,9.915259,1.2228827,1.5365691,3.725792,0.23623437,1.7590308,0.91513175
2010-06-03,6.811763,0.7549248,0.9833588,2.4194934,0.19442521,1.5105897,0.79089886
2010-06-04,10.657913,1.1200378,1.3304296,3.1567822,0.36082402,2.8580174,1.5001888
2010-06-05,11.082567,0.7559687,1.0920138,2.8042307,0.38011944,4.108771,2.1654756
2010-06-06,4.759737,0.37975454,0.3801715,0.8298621,0.25890237,2.1636422,1.1288111
2010-06-07,6.097941,0.6315505,0.6649661,1.5013655,0.31882635,1.9321194,1.0439394
2010-06-08,10.110881,0.77081686,0.9893767,2.4366856,0.49508563,3.7480333,1.9884939
2010-06-09,6.7033763,0.4719252,0.601728,1.4774306,0.33753544,2.6207356,1.4147702
2010-06-10,8.227306,0.8417481,0.5432998,1.00316,0.28540832,2.757745,1.4268029
2010-06-11,2.7381032,0.26648763,0.20646167,0.39322767,0.17775574,1.1320329,0.5901139
2010-06-12,4.5907393,0.3473246,0.43312562,1.0605837,0.308507,1.6413903,0.90235597
2010-06-13,3.0579467,0.21434169,0.3195811,0.82519156,0.21107961,1.1423676,0.6135302
2010-06-14,6.795217,0.788624,0.7852308,1.7010788,0.33415532,2.1385288,1.139801
2010-06-15,7.971679,1.0256381,1.0632573,2.3439682,0.22784293,2.175407,1.1235051
2010-06-16,2.8757846,0.3780853,0.34792206,0.7150788,0.14030038,0.8962413,0.46785912
2010-06-17,2.7081373,0.1182632,0.21558872,0.5903565,0.25897497,1.1386592,0.6322785
2010-06-18,4.3682227,0.23869245,0.43166348,1.1795774,0.29702622,1.7023821,0.9234862
2010-06-19,5.2839203,0.61144626,0.7656495,1.8752884,0.23085092,1.0322492,0.5631944
2010-06-20,5.729661,0.7062453,0.88149023,2.153853,0.20668338,0.85055274,0.47271618
2010-06-21,11.383732,1.2422464,1.783993,4.6088176,0.326549,1.6419843,0.8840776
2010-06-22,8.531904,0.9140598,1.1630356,2.8954465,0.27600121,1.8483272,0.97026455
2010-06-23,9.114867,1.2729845,1.1384404,2.3147526,0.31904453,2.3800852,1.2568947
2010-06-24,10.74565,1.4462978,1.2481061,2.4939594,0.34887078,3.1529045,1.6547711
2010-06-25,14.183729,1.5454748,1.5720829,3.5460439,0.43588138,4.2803736,2.210411
2010-06-26,18.02264,2.4646552,1.9822848,3.7646153,0.4957142,5.7370286,2.9322815
2010-06-27,12.313171,1.8258746,1.160526,1.7036346,0.4059215,4.9199486,2.532124
2010-06-28,15.6201105,2.2402365,1.41373,2.0504565,0.47514665,6.4887676,3.3635418
2010-06-29,11.8123,1.4290093,1.0588582,1.8387473,0.4266909,4.88972,2.5706127
2010-06-30,17.66941,2.6155286,1.7410978,2.6614518,0.5299303,6.92504,3.592633
2010-07-01,15.188723,1.5813706,1.2959114,2.4410655,0.43112093,7.0472713,3.6126049
2010-07-02,10.352692,0.6042844,0.5528527,1.1289613,0.4644279,6.1825795,3.2346833
2010-07-03,9.339753,0.7631822,0.495622,0.72481805,0.3818679,5.767001,3.022197
2010-07-04,3.065133,0.26144406,0.2026837,0.36327064,0.22693796,1.574295,0.8573601
2010-07-05,5.683071,0.8723111,0.49366227,0.6496472,0.3214034,2.0728154,1.1310614
2010-07-06,6.6818676,1.2579169,0.7300734,1.0352533,0.2878851,1.5994979,0.87127095
2010-07-07,9.692019,1.4381303,1.0023727,1.7313339,0.39431742,2.9296503,1.5751624
2010-07-08,11.229997,1.163181,0.7606401,1.2389625,0.47697893,5.3728433,2.8507626
2010-07-09,14.794667,1.0468587,0.671723,1.2523329,0.56196404,7.262811,3.9039605
2010-07-10,15.909259,0.98779964,0.6094873,1.0762308,0.58624494,9.274833,4.9142656
2010-07-11,8.947752,0.59113467,0.295492,0.29428414,0.38847014,6.061883,3.2165914
2010-07-12,7.3133545,0.47752053,0.3320626,0.58370733,0.27046922,4.165474,2.1762156
2010-07-13,5.855997,0.5936182,0.2913468,0.28034055,0.285197,3.492103,1.8406217
2010-07-14,7.341821,0.6432119,0.33552623,0.39550674,0.24597116,4.3524675,2.2439597
2010-07-15,4.1419845,0.49784392,0.24883884,0.27530357,0.24570683,1.8449017,1.0021391
2010-07-16,7.3625007,0.60955834,0.4544904,0.8649759,0.39843014,3.4961252,1.8645315
2010-07-17,2.6377888,0.37026727,0.16226327,0.10599768,0.20032008,0.9941531,0.5486207
2010-07-18,6.728045,0.9602142,0.76702976,1.4205352,0.2641676,2.0667229,1.085279
2010-07-19,9.398669,1.0841668,0.9762586,1.9861406,0.34101653,3.3458517,1.7278423
2010-07-20,10.796354,1.0812463,0.79541296,1.4001417,0.43525553,5.130323,2.6695814
2010-07-21,13.867653,2.1412315,0.88128597,0.46423152,0.5177939,7.4209123,3.9200387
2010-07-22,4.278815,0.4395908,0.22825141,0.30066726,0.2434802,2.2948964,1.2013379
2010-07-23,2.438283,0.13885845,0.24685487,0.67161894,0.18293314,0.8819367,0.48226506
2010-07-24,5.1753087,0.8108473,0.60967284,1.1009792,0.2863494,1.3432531,0.73733985
2010-07-25,8.397574,1.5636413,1.0758802,1.7740066,0.37918884,1.7522894,0.9871451
2010-07-26,3.6500673,0.47540978,0.37502342,0.6891048,0.2330401,1.2331109,0.6712732
2010-07-27,4.207092,0.585247,0.39655888,0.624532,0.28933904,1.4549217,0.8134925
2010-07-28,3.8562264,0.33313254,0.33090642,0.71977794,0.2625858,1.6095011,0.87747383
2010-07-29,2.1261258,0.26935068,0.14189987,0.14714533,0.18703315,0.98198223,0.5465496
2010-07-30,6.5492954,0.55665964,0.7871937,1.9950644,0.35756487,1.6776145,0.9329772
2010-07-31,10.087161,0.5228325,1.197762,3.4563363,0.3902968,2.71582,1.4622438
2010-08-01,7.6273575,0.70814544,0.4801715,0.8429154,0.44941518,3.8404348,2.0773096
2010-08-02,3.4386346,0.43413478,0.24596688,0.30352142,0.24844028,1.5830042,0.86182344
2010-08-03,4.3339763,0.5416482,0.44452783,0.83516735,0.2798676,1.4810691,0.816528
2010-08-04,5.3291335,0.89387107,0.6003111,0.9272227,0.2710914,1.5599158,0.84498394
2010-08-05,3.735465,0.48911175,0.4599441,0.95883846,0.20519403,1.0281408,0.5624601
2010-08-06,13.807627,1.4970632,2.0218847,5.054463,0.473775,2.2580142,1.2394946
2010-08-07,12.944809,1.4140934,1.6461046,3.865661,0.45221868,3.1096776,1.6804823
2010-08-08,5.870489,0.6131991,0.58536196,1.2476263,0.34256613,2.0366688,1.1285524
2010-08-09,6.8622375,0.6753066,0.6090659,1.2619526,0.38797557,2.656001,1.460445
2010-08-10,6.1411657,0.5351657,0.4132984,0.7799583,0.38137525,2.905226,1.6037147
2010-08-11,5.9341974,0.52906597,0.30583107,0.42687872,0.36703065,3.3651962,1.8082432
2010-08-12,2.7843864,0.29662836,0.25444588,0.49789575,0.21581708,1.043638,0.5778331
2010-08-13,16.383408,1.9505596,2.3857436,5.735579,0.51225746,2.5432563,1.4047546
2010-08-14,5.158059,0.4603687,0.69381666,1.8000959,0.18935837,1.20418,0.62923867
2010-08-15,1.4868596,0.0698025,0.11283722,0.29856756,0.13634147,0.7048051,0.3780823
2010-08-16,1.7992741,0.068846084,0.16065,0.46479684,0.18074207,0.73048043,0.39437896
2010-08-17,7.676425,1.1417278,0.8901148,1.6328453,0.34452873,2.3151917,1.2202535
2010-08-18,8.489701,1.1892136,0.855866,1.4503905,0.42634386,3.1158373,1.6461556
2010-08-19,7.3225045,0.5551753,0.7335593,1.8244984,0.4068487,2.677743,1.46033
2010-08-20,7.876598,0.41467914,0.697612,1.8735757,0.48330206,3.0448678,1.7097408
2010-08-21,9.083795,0.8436883,0.7232747,1.4189229,0.41666028,4.27412,2.3020408
2010-08-22,11.794187,0.6585866,0.76774186,1.8463093,0.5416098,6.133978,3.29854
2010-08-23,6.8157,0.92594874,0.38482928,0.22739938,0.287156,3.84258,1.979046
2010-08-24,2.3386824,0.24760737,0.1534082,0.21685363,0.21110803,0.9894658,0.5536036
2010-08-25,5.598521,0.5666777,0.4593441,0.8904183,0.42387468,2.0186095,1.1395195
2010-08-26,5.6411448,0.5564182,0.23222132,0.21825887,0.39466682,2.610263,1.4436797
2010-08-27,1.4151325,0.09185479,0.066049986,0.11070787,0.14732607,0.7232825,0.3871186
2010-08-28,3.6854424,0.44893232,0.41258278,0.8902971,0.22607195,0.9247973,0.51886994
2010-08-29,3.5357604,0.67403144,0.43654618,0.64556247,0.17147341,0.90582985,0.4925068
2010-08-30,2.4200873,0.34007105,0.24680524,0.41506213,0.18311876,0.7586471,0.4246319
2010-08-31,10.480337,0.9500877,1.635075,4.422809,0.30696127,1.4030716,0.772121
2010-09-01,10.080593,0.6547375,1.4168079,4.0443645,0.36290428,1.8736995,1.0252125
2010-09-02,21.41416,0.949205,3.0169125,9.179869,0.5491271,3.1089602,1.6867867
2010-09-03,23.346437,1.1501944,3.2075055,9.6001215,0.64236253,3.7450948,2.0378685
2010-09-04,21.478443,1.4346473,3.073816,8.759522,0.5472891,3.3366673,1.7993407
2010-09-05,19.909798,1.3940048,2.867794,8.09959,0.49831393,3.4173334,1.8248767
2010-09-06,26.734577,1.3956581,3.60638,10.64552,0.65888375,4.9728403,2.6711776
2010-09-07,6.422707,0.30044204,0.8253735,2.455407,0.3659189,1.6236209,0.896684
2010-09-08,2.0569441,0.10270199,0.13517751,0.3330608,0.23948257,0.9203131,0.52141607
2010-09-09,2.9659529,0.16332395,0.21096563,0.51630384,0.33685,1.2147399,0.70650536
2010-09-10,7.6056747,0.65057003,0.98367447,2.5527933,0.47252136,1.6664777,0.9512036
2010-09-11,17.68818,0.70294434,2.4783313,7.632817,0.5667626,2.6976693,1.4918567
2010-09-12,9.283464,0.41701907,1.2600511,3.808196,0.27738214,1.6987833,0.91606283
2010-09-13,10.622274,1.0175973,1.6986439,4.566533,0.37587097,1.2929782,0.744374
2010-09-14,10.735441,0.8061929,1.564066,4.377344,0.4463453,1.7673783,1.0125886
2010-09-15,5.731269,0.51039225,0.5494164,1.3042936,0.41324532,1.6627221,0.94874895
2010-09-16,3.1330523,0.29906344,0.25991204,0.52728724,0.2893318,1.0836525,0.6130637
2010-09-17,8.4631,0.6949008,1.175795,3.1872025,0.42270127,1.4673891,0.83845216
2010-09-18,15.763026,1.3192762,2.5117762,6.999486,0.46477008,1.6339614,0.92860454
2010-09-19,21.072634,1.5098559,3.2850997,9.456258,0.5471143,1.9085834,1.0899673
2010-09-20,22.754503,1.1711372,3.0385551,9.0118685,0.7609354,3.945359,2.1900492
2010-09-21,28.982265,1.1936224,3.8734412,11.847417,0.80542916,4.9932446,2.7285678
2010-09-22,32.66934,1.214162,4.368748,13.52285,0.74720585,5.923473,3.2010195
2010-09-23,19.1272,1.6877747,2.2379973,5.6531444,0.7368155,5.302445,2.8319762
2010-09-24,5.943156,0.46543092,0.6959155,1.8135036,0.3648333,1.7438802,0.9549642
2010-09-25,4.9239025,0.54725385,0.70936507,1.7555938,0.22979715,0.7954417,0.44701022
2010-09-26,4.977668,0.5429867,0.6681933,1.6188506,0.26751226,1.0055673,0.5703953
2010-09-27,6.0807233,0.5429454,0.7751781,1.9828064,0.4018449,1.3883511,0.7989205
2010-09-28,8.388359,0.7995506,1.2022284,3.1129718,0.41105494,1.5150056,0.86086684
2010-09-29,13.197341,0.8793344,1.8177838,5.145266,0.6010634,2.319137,1.3070549
2010-09-30,15.24612,0.9554258,2.0928779,6.004386,0.6002774,2.5906549,1.4494326
2010-10-01,11.114234,0.6872777,1.4741287,4.1973863,0.5288014,2.3269355,1.2820452
2010-10-02,8.693307,0.5300737,0.9008537,2.430062,0.6718123,2.7732248,1.5800916
2010-10-03,12.25445,0.5141081,1.3875358,4.131711,0.55658185,2.9317093,1.6334308
2010-10-04,11.821166,0.4803958,1.473431,4.473491,0.5854057,2.4485874,1.3883808
2010-10-05,6.471537,1.0046203,0.8207737,1.5326768,0.4266467,1.3817772,0.8057261
2010-10-06,16.059113,1.9274293,2.2382748,5.227036,0.57862717,2.8700628,1.6425751
2010-10-07,30.85189,1.0929009,4.243604,13.210539,0.7991698,4.6853256,2.5954173
2010-10-08,35.798153,1.79465,4.702713,13.97152,1.0248623,5.8969693,3.275394
2010-10-09,37.08718,1.4536673,4.9926515,15.419561,0.99952203,6.0259957,3.320928
2010-10-10,21.112076,1.2707264,3.0094144,8.813105,0.62659305,3.1219182,1.7421421
2010-10-11,20.541164,1.1102154,2.6651006,7.833029,0.81929934,3.3531792,1.9066789
2010-10-12,24.906845,1.5687655,3.6465392,10.585007,0.71812236,3.3674755,1.8879378
2010-10-13,34.993744,3.0767038,5.2587824,14.165623,0.904691,4.0330157,2.268066
2010-10-14,41.56236,4.972719,6.6199265,16.421179,0.914766,4.031366,2.265117
2010-10-15,46.394512,6.9161873,7.404578,16.658234,0.94969666,4.055107,2.2691355
2010-10-16,4.6616673,0.5609994,0.62994856,1.4544624,0.39414662,0.9177732,0.5223752
2010-10-17,6.379617,0.90728307,1.0564921,2.4700177,0.23902266,0.82435244,0.45586622
2010-10-18,13.917557,2.7145197,2.2380524,4.2278533,0.41904932,1.6071578,0.9128579
2010-10-19,6.638928,1.1537985,0.98359585,1.9260606,0.28576365,0.98118055,0.5497374
2010-10-20,4.639607,0.72992796,0.6508994,1.3091904,0.27923942,0.8029272,0.46370646
