,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-01-01,1.5994916,0.31785098,0.14843838,0.10876573,0.051815454,0.7179146,0.38855538
2010-01-02,1.8745514,0.3430987,0.15202469,0.084897175,0.068517074,0.95220625,0.525599
2010-01-03,1.4240136,0.15130989,0.061661642,0.02017365,0.07987547,0.93331355,0.51518613
2010-01-04,2.0225966,0.19090563,0.12485284,0.18535575,0.11464479,1.1255333,0.62992734
2010-01-05,3.8542001,0.59855944,0.37706015,0.5292373,0.16300465,1.5555435,0.8851309
2010-01-06,1.5590311,0.19158007,0.10006657,0.09931289,0.07367706,0.8870672,0.48900378
2010-01-07,1.3358495,0.14205901,0.06669606,0.04800093,0.06696008,0.8692408,0.4769177
2010-01-08,1.3601414,0.04947792,0.023051817,0.016836025,0.09102663,1.0959401,0.61034274
2010-01-09,1.0513296,0.011672566,0.0067611802,0.008531149,0.069974095,0.9052874,0.49795327
2010-01-10,0.9430524,0.014746726,0.005530022,0.00047561308,0.057664085,0.81023276,0.44260877
2010-01-11,1.2979691,0.061789405,0.029300917,0.0259125,0.07078278,0.91314435,0.5038799
2010-01-12,4.8126416,0.8167102,0.5271142,0.78266,0.1954232,1.5466851,0.882659
2010-01-13,3.283365,0.7702434,0.37461418,0.32472542,0.103582166,0.8958338,0.49788427
2010-01-14,4.691344,1.0666611,0.6214232,0.79155165,0.14352033,0.9688816,0.54437715
2010-01-15,7.5809684,2.5166893,1.0194106,0.7283183,0.20161803,1.0334663,0.58479124
2010-01-16,7.0220613,2.7266662,0.8132795,0.23016839,0.15806648,0.8723812,0.48443523
2010-01-17,4.4030685,1.6750618,0.44934294,0.066538304,0.111861825,0.7569284,0.41461906
2010-01-18,3.382681,0.9244021,0.3928866,0.18621081,0.110741496,1.0276941,0.57218146
2010-01-19,4.3298306,1.1945755,0.48962575,0.26372784,0.13966662,1.3352276,0.75030106
2010-01-20,2.2404406,0.6490024,0.23506822,0.042379845,0.06866974,0.67173916,0.36209512
2010-01-21,3.8278654,0.9797427,0.53764755,0.5982282,0.081431866,0.6793566,0.37298042
2010-01-22,4.040213,1.1930887,0.5609933,0.40991503,0.08933346,0.6985937,0.38339493
2010-01-23,8.118421,2.6993625,1.2227024,0.75462383,0.17402878,0.9890749,0.5581159
2010-01-24,6.711784,2.187108,0.9780287,0.5671391,0.14591913,1.0353334,0.58309656
2010-01-25,6.986465,1.543812,0.9079279,1.163838,0.20974648,1.8290232,1.0445024
2010-01-26,4.5138993,0.8386432,0.555003,0.94412845,0.14125405,1.2470886,0.7026258
2010-01-27,0.9800062,0.1287138,0.045559894,0.019904824,0.031447772,0.5114481,0.26715773
2010-01-28,1.031718,0.06744572,0.02768717,0.008476708,0.0558561,0.72743046,0.3942981
2010-01-29,3.234171,0.9559315,0.3541266,0.13957345,0.11534526,0.8981052,0.49511153
2010-01-30,3.9124992,0.79861104,0.45880955,0.554346,0.13600823,1.2840264,0.71897936
2010-01-31,2.3652582,0.44437596,0.2352068,0.23921013,0.078225546,0.9624331,0.52952635
2010-02-01,3.0069907,0.20001623,0.21649665,0.48782808,0.16137667,1.7141691,0.9644224
