,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-01-01,7.8665257,1.0114348,1.4236246,3.6508265,0.16654114,0.6838798,0.3844726
2010-01-02,18.743406,2.6469417,3.3008182,7.9994216,0.43297186,1.287587,0.7713643
2010-01-03,15.159474,3.1953454,2.59103,4.823603,0.4049667,1.1868588,0.70062095
2010-01-04,23.377728,5.609249,4.141594,7.033879,0.5342235,1.1197575,0.6711408
2010-01-05,16.864914,1.8818915,2.765615,7.108817,0.67294717,1.3289311,0.80505854
2010-01-06,40.541595,11.436744,6.942343,9.202383,0.89024925,2.8786695,1.6987742
2010-01-07,31.789906,9.284469,5.3456426,6.46064,0.8377167,2.1585999,1.2944345
2010-01-08,10.087416,2.4139903,1.6229279,2.4819634,0.36668342,1.0106741,0.58900315
2010-01-09,2.0759914,0.38498074,0.2736532,0.44810703,0.06502639,0.55400705,0.29401344
2010-01-10,3.6425014,0.9054839,0.5559016,0.75577503,0.084154315,0.58241534,0.3121909
2010-01-11,6.6512723,1.3780692,1.1072762,2.0407636,0.16178352,0.7397811,0.41306487
2010-01-12,19.21114,4.48691,3.3935099,5.9022155,0.4368417,1.2140119,0.7051649
2010-01-13,19.97264,6.430294,3.293749,3.074036,0.4900615,1.5391237,0.8867617
2010-01-14,23.733904,6.164724,3.7218535,4.9426765,0.7501037,2.6028588,1.5096219
2010-01-15,28.444292,6.074528,4.6227975,8.149708,0.8273819,2.886421,1.6932166
2010-01-16,27.527128,5.2845054,4.482426,8.699039,0.82844937,3.1431353,1.8249156
2010-01-17,15.141326,3.370294,2.7073271,5.012616,0.37143174,0.90357023,0.5198597
2010-01-18,13.712534,2.9676044,2.3539364,4.4744296,0.40372118,0.8049851,0.4692438
2010-01-19,9.435193,2.259644,1.5493047,2.5663366,0.3935591,0.77445453,0.4467325
2010-01-20,17.79391,5.8868203,2.780611,2.356169,0.53914875,1.4681485,0.8583814
2010-01-21,15.524144,4.702473,2.6191757,2.9657912,0.3593783,1.1901745,0.69237703
2010-01-22,17.60661,6.263399,2.7905133,1.8860742,0.40367025,1.4449695,0.8376821
2010-01-23,20.0149,4.1868687,3.1534612,5.5656137,0.6519689,2.2034285,1.3069897
2010-01-24,22.064053,3.2295723,3.411429,7.6051645,0.824136,3.107808,1.8389217
2010-01-25,24.263393,2.825137,3.8087664,9.492625,0.8683265,3.2715874,1.9295427
2010-01-26,22.425308,2.6726308,3.6428883,9.135829,0.6594016,2.294276,1.3457416
2010-01-27,10.104973,1.5688928,1.5741684,3.4197989,0.30516934,0.97126997,0.56060445
2010-01-28,3.410336,0.5105627,0.36011073,0.60032016,0.06809462,0.487369,0.26067927
2010-01-29,3.7992272,0.72331506,0.61166173,1.1906484,0.1341769,0.49230978,0.26224732
