,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-01-01,6.907409,1.6353277,1.1513458,1.8671521,0.23702765,0.7233783,0.4043223
2010-01-02,16.300177,2.457369,2.8532057,6.69884,0.54020184,1.1329628,0.67688656
2010-01-03,21.640274,5.3706174,3.7637823,6.073429,0.56431836,1.3025546,0.7783635
2010-01-04,22.589188,5.1634874,3.8592792,6.663027,0.77062184,1.4747896,0.8938057
2010-01-05,25.807568,4.0783377,3.9173007,8.236364,1.4062195,2.9350257,1.782188
2010-01-06,37.788597,10.449429,5.9252763,7.0919333,1.4974785,3.734316,2.2297444
2010-01-07,47.911232,12.709666,7.4592633,9.311185,2.159332,3.6913435,2.2897418
2010-01-08,20.125591,5.3160744,3.3947453,4.861474,0.5374708,1.4512765,0.8532665
2010-01-09,3.595026,0.942468,0.5243416,0.590069,0.14845896,0.6265411,0.34121165
2010-01-10,3.59207,0.8407753,0.5163716,0.69808114,0.16205616,0.63892806,0.3504505
2010-01-11,13.328394,3.460289,2.2256358,3.2035296,0.43969437,1.1005275,0.6452695
2010-01-12,20.253855,5.696724,3.3648574,4.239908,0.63133013,1.6446669,0.9615735
2010-01-13,19.878864,5.7055783,3.090924,3.2968175,0.7307069,2.0003333,1.16989
2010-01-14,24.028364,5.0488544,3.6265223,6.021575,0.99662125,3.1740208,1.8586429
2010-01-15,27.138767,4.5494757,3.8280787,7.347235,1.5429006,4.09052,2.4405153
2010-01-16,27.654339,4.981704,4.275214,8.3474,1.1193008,3.8343964,2.2443838
2010-01-17,5.583958,0.7675231,0.82094616,1.8882229,0.39544508,0.8272662,0.47551352
2010-01-18,16.243114,3.5665622,2.5668352,4.807781,0.60182726,1.098867,0.66718554
2010-01-19,9.780448,2.392444,1.4154838,1.8990549,0.75499994,1.0373758,0.62984854
2010-01-20,15.503641,5.3477182,2.0532906,1.6680238,0.57199484,1.5380328,0.8973247
2010-01-21,13.121028,4.6773334,1.870748,1.2182827,0.4114127,1.3374287,0.7815122
2010-01-22,16.963028,5.489766,2.389404,1.4865834,0.7007825,2.082124,1.2220682
2010-01-23,21.879879,4.0130544,3.1991534,5.8573227,0.9629573,3.0336566,1.8135089
2010-01-24,23.717154,3.1717625,3.5896385,8.286279,1.0229436,3.870485,2.2842407
2010-01-25,22.518087,2.9254065,3.3770094,7.8758774,0.99977624,3.622557,2.1401777
2010-01-26,24.521307,2.8093054,3.8075273,9.544443,1.005869,3.171726,1.8797457
2010-01-27,12.37609,1.7023268,1.9257181,4.4692316,0.55529314,1.4487224,0.8538419
2010-01-28,4.2003565,0.7975365,0.56472254,0.93332607,0.13555683,0.53570735,0.29397902
2010-01-29,4.1620874,0.7163472,0.6261993,1.2609628,0.22556998,0.58435994,0.32542157
2010-01-30,6.4155016,1.2272352,1.0919105,2.183115,0.18504274,0.65066874,0.364651
2010-01-31,14.50912,1.8775934,2.5726693,6.488848,0.46414804,1.0363287,0.616203
2010-02-01,13.470296,1.8966656,2.4127257,5.8850107,0.41749936,0.95411265,0.5625001
2010-02-02,5.408528,1.0763897,0.85928607,1.6132368,0.1968866,0.6338071,0.35385463
2010-02-03,8.289798,1.0882583,1.2899686,3.0801296,0.34472877,0.830866,0.4861405
2010-02-04,17.136356,2.3939276,2.827528,6.684513,0.74777037,1.8104681,1.074045
2010-02-05,25.48931,3.981073,4.0127187,8.749843,1.0126724,3.2851796,1.9435681
2010-02-06,19.685013,4.168182,3.1474335,5.496846,0.68254435,2.2620585,1.3237395
2010-02-07,18.690308,6.150311,3.0068998,2.7013934,0.37702188,1.4873514,0.85931957
2010-02-08,18.104286,6.1899834,2.860038,1.9624344,0.3936498,1.5048635,0.87936515
2010-02-09,24.527845,6.944413,3.9452713,4.7382298,0.6786943,2.1986928,1.2913692
2010-02-10,23.72763,5.669948,3.7414346,5.6200833,0.78032744,2.5344875,1.4839483
2010-02-11,12.7530575,3.352888,2.0648983,2.801788,0.33074474,1.3958253,0.8075682
2010-02-12,4.324346,0.92700255,0.6484632,1.0407674,0.19778068,0.6798828,0.37812075
2010-02-13,5.8258686,0.672942,0.9601144,2.4426277,0.23032166,0.7877594,0.4488478
2010-02-14,15.252138,2.2895288,2.8111467,6.7542295,0.34828067,1.0040416,0.58415157
2010-02-15,20.420366,2.9646847,3.5239968,8.332924,0.6686475,1.7612308,1.0346303
2010-02-16,34.870605,4.4492393,5.5643835,13.448144,1.2403058,3.8937693,2.2623816
2010-02-17,34.23696,6.213269,5.489307,10.905261,1.1224903,4.0995307,2.3813694
2010-02-18,22.21366,2.7112336,3.8027227,9.604222,0.75867933,2.2234824,1.2884434
2010-02-19,25.138378,2.8383722,4.2103615,10.873997,0.8616589,2.3659751,1.376361
2010-02-20,11.821316,1.254605,2.0400355,5.4512777,0.46039057,1.1516193,0.6708525
2010-02-21,9.224592,0.95240283,1.5348297,4.060473,0.46387926,1.0931884,0.6374098
2010-02-22,6.74936,0.41232523,1.0386239,3.0478516,0.3774489,1.1024332,0.6341377
2010-02-23,5.68759,0.9245236,0.9177404,1.9736855,0.26186365,0.7466451,0.4182383
2010-02-24,14.396895,2.136671,2.426104,5.606596,0.63516253,1.3730735,0.8099288
2010-02-25,7.8613067,0.6000397,1.1971017,3.3520226,0.43573102,1.2508165,0.7278819
2010-02-26,3.9961605,0.38905272,0.5296198,1.3322867,0.2573632,0.75839996,0.42865136
2010-02-27,5.820993,0.6257922,0.7481808,1.7940687,0.33058617,1.0342077,0.59455496
2010-02-28,3.436328,0.38786495,0.37668046,0.81607026,0.23384851,0.869002,0.4892888
2010-03-01,6.4067626,0.69185674,1.0306913,2.7089703,0.21199255,0.7670337,0.428418
2010-03-02,8.532817,1.0769666,1.4241214,3.5539546,0.2511391,0.7649211,0.43745035
2010-03-03,6.488455,0.99363685,0.91136515,1.8766409,0.2725851,0.8050314,0.46711853
2010-03-04,5.1380687,0.52837855,0.7746622,1.9983796,0.16273394,0.7756162,0.43685764
2010-03-05,4.9120126,0.6713634,0.7448995,1.7027192,0.2122747,0.7919158,0.44891676
2010-03-06,5.742119,0.8140114,0.8698357,1.9512707,0.23572499,0.9904222,0.5588623
2010-03-07,6.2396564,0.60401297,1.0033767,2.6845021,0.23296969,0.94446164,0.5427815
2010-03-08,10.757761,1.6890956,1.7943363,4.029124,0.31290576,1.2048404,0.690263
2010-03-09,12.59596,2.1771479,2.0930216,4.4105535,0.39357427,1.3334106,0.77163327
2010-03-10,19.528778,2.8803966,3.3345194,7.7896776,0.49879113,1.6352906,0.9403917
2010-03-11,16.91402,2.7505753,2.915882,6.5714335,0.43187103,1.4327742,0.8218946
2010-03-12,12.064527,1.9620496,2.1545286,4.9935412,0.26958457,0.81176084,0.46409756
2010-03-13,4.3468094,0.95745885,0.5896615,0.85704035,0.11356602,0.5347953,0.29158497
2010-03-14,2.728591,0.41640303,0.29295564,0.49477038,0.09192043,0.5152971,0.27771357
2010-03-15,4.0612035,0.5738491,0.6252668,1.436543,0.12888661,0.53265685,0.2889321
2010-03-16,9.691192,1.5710795,1.628675,3.6698225,0.28222954,0.7408296,0.4301498
2010-03-17,16.93082,1.6418371,3.0110805,8.3435755,0.48352078,1.2816521,0.7526529
2010-03-18,14.85745,1.0597951,2.4512143,7.1301403,0.55888903,1.8103639,1.0398734
2010-03-19,11.2491455,1.3930725,1.513625,3.620258,0.47208935,1.8389425,1.0376519
2010-03-20,3.3827639,0.5727833,0.34614995,0.48536977,0.22589076,0.91351825,0.5018054
2010-03-21,7.124219,0.6154949,1.1915059,3.3308294,0.23388015,0.77694434,0.44098988
2010-03-22,12.432297,1.3964962,2.0107286,5.1926727,0.42223233,1.1512302,0.67637575
2010-03-23,13.711012,1.5320907,2.1861186,5.635958,0.52336,1.439449,0.8444344
2010-03-24,15.010008,1.7592285,2.300595,5.722075,0.6506977,2.279851,1.2991328
2010-03-25,10.025852,1.3883084,1.2732203,2.6363611,0.4800095,2.4999104,1.3866354
2010-03-26,7.321736,0.83214605,0.9587611,2.3846474,0.2961724,1.4414142,0.7844036
2010-03-27,5.8042774,0.60784465,0.9232786,2.4001544,0.28370756,0.8145972,0.46671093
2010-03-28,5.060489,0.6642825,0.78272897,1.8513054,0.22876759,0.78396827,0.4412704
2010-03-29,9.85826,1.5881382,1.6732068,3.7188127,0.36802822,0.9694503,0.56023514
2010-03-30,11.655472,1.6030734,1.7821348,4.0971684,0.45078263,1.8800669,1.0589743
2010-03-31,3.5202627,0.5701626,0.41264924,0.6918932,0.23817778,0.7712672,0.4375549
2010-04-01,4.7529263,0.58284,0.62827665,1.4200668,0.32008448,0.86853784,0.5053296
2010-04-02,9.446375,0.951182,1.5772054,4.2143855,0.35033327,1.0711448,0.6140324
2010-04-03,5.4929657,0.5772478,0.7351705,1.7916005,0.36018008,1.166793,0.66876584
2010-04-04,5.4559035,0.6450756,0.8169872,1.9846917,0.2726046,0.9586367,0.5418165
2010-04-05,13.829342,1.3565805,2.3068407,6.236345,0.47070414,1.1931579,0.705555
2010-04-06,17.271603,2.2920792,3.0209355,7.5058374,0.41778603,1.3434355,0.7797942
2010-04-07,12.137974,2.3739188,1.8663311,3.3983448,0.46416163,1.6607224,0.9493281
2010-04-08,15.661477,2.4496562,2.4982784,5.5009146,0.37343642,1.8062683,1.0063448
2010-04-09,4.7103577,0.8493455,0.60488963,1.0558536,0.16311313,0.7247398,0.40709418
2010-04-10,5.0194607,0.84005284,0.7028442,1.389347,0.13995945,0.8525802,0.46635136
2010-04-11,7.734465,1.4408998,1.0126518,1.6964902,0.22572666,1.988683,1.0906048
2010-04-12,10.089243,2.0400252,1.2682811,1.7709956,0.30162087,2.676826,1.4902318
2010-04-13,11.612894,1.9093581,1.2899921,2.091535,0.35890618,3.780505,2.1004713
2010-04-14,8.878763,1.187125,1.0267459,2.0973616,0.27175638,2.8015718,1.5425794
2010-04-15,10.153257,1.1448331,1.1791176,2.6517656,0.3863749,3.2087274,1.8034481
2010-04-16,5.95823,0.9650698,0.72072196,1.3119837,0.16746344,0.7265147,0.4091718
2010-04-17,7.935064,1.0015794,1.1247543,2.658364,0.2885799,0.84774214,0.4934907
2010-04-18,9.947882,1.4346465,1.4224316,3.1514273,0.404924,1.5951804,0.9200425
2010-04-19,6.3847475,0.7845818,0.92005545,2.2354748,0.21194883,0.9656237,0.5509337
2010-04-20,9.96073,1.5819795,1.6760476,3.7904458,0.21440576,0.95027846,0.53118783
2010-04-21,3.810227,0.66426885,0.48189655,0.8142251,0.119538076,0.5626495,0.30944696
2010-04-22,7.94028,1.3678895,1.198448,2.390815,0.24534287,0.8447259,0.4881503
2010-04-23,9.535834,1.0899686,1.5113117,3.8289728,0.30387574,1.142897,0.6611126
2010-04-24,10.284753,1.3524412,1.6783904,4.095915,0.2651976,1.2980791,0.73207307
2010-04-25,11.875119,2.466284,1.7049662,2.7507796,0.42593,1.9794581,1.1111143
2010-04-26,10.941205,1.6487565,1.8559006,4.2968264,0.24480371,1.227561,0.67445886
2010-04-27,9.928575,1.7880657,1.5506634,3.1233625,0.28884193,0.96745706,0.55798894
2010-04-28,8.209694,1.6792961,1.2290593,2.1064618,0.26318905,1.190559,0.67168224
2010-04-29,7.4007587,1.4910986,0.76217085,0.7570754,0.33513227,2.3485143,1.2698201
2010-04-30,8.837547,1.2014396,1.384763,3.234782,0.22401603,1.1716024,0.63944364
2010-05-01,11.977319,1.6159793,2.0253584,4.9515777,0.2916161,1.1845999,0.6718343
2010-05-02,9.696165,1.1348221,1.6538173,4.24284,0.20251708,1.2823417,0.71105546
2010-05-03,9.029864,1.3322678,1.5099314,3.490751,0.20439687,1.30218,0.7094771
2010-05-04,6.0052376,0.95075357,0.92088085,1.9652855,0.13552034,0.79510826,0.4325161
2010-05-05,3.7680087,0.6440303,0.50232404,0.9105042,0.124224536,0.7485285,0.4083717
2010-05-06,4.1879663,0.7050816,0.6973871,1.4920704,0.12130659,0.59473383,0.31823203
2010-05-07,11.105549,1.2085454,1.7613288,4.5123425,0.35344428,1.110178,0.616518
2010-05-08,10.660558,1.1803305,1.8334944,4.8016443,0.26043737,1.0423338,0.5728843
2010-05-09,12.136233,1.4891278,1.9722463,4.8863416,0.30424413,1.4757065,0.8061014
2010-05-10,12.857402,1.355561,2.1091971,5.5280137,0.2184243,1.797753,0.94553393
2010-05-11,13.664853,2.890459,2.1985376,3.8477364,0.23389415,2.0150337,1.0549115
2010-05-12,10.960288,1.3690543,1.848419,4.6067214,0.19396226,1.028597,0.54742974
2010-05-13,11.364603,1.4208184,1.9967843,5.0627737,0.16345592,1.0057414,0.5382179
2010-05-14,7.637008,0.4881306,1.2904615,3.8235064,0.17694138,1.148675,0.62113166
2010-05-15,9.82966,0.8989298,1.6528661,4.5671043,0.15017496,0.74581033,0.4070552
2010-05-16,8.900869,1.4006872,1.4116057,3.1076243,0.16427504,0.7595091,0.42381606
2010-05-17,12.070581,1.4618325,2.0175724,5.1196885,0.20510495,0.91262555,0.512233
2010-05-18,4.3065896,0.9988565,0.56963503,0.72834164,0.08940041,0.6036287,0.3231267
2010-05-19,10.935694,1.6537949,1.6510986,3.6336772,0.23700973,1.7294683,0.93040204
2010-05-20,9.40568,1.1397603,1.2747898,2.9748802,0.16885407,2.304656,1.2109219
2010-05-21,10.516536,1.215457,1.4892132,3.6380546,0.23810464,1.9826277,1.0693254
2010-05-22,7.3177967,0.6935528,0.91402173,2.3113317,0.17210938,2.0984666,1.1174005
2010-05-23,10.057282,1.4299437,1.4424362,3.1816406,0.19515274,1.8790792,0.9928909
2010-05-24,7.580483,1.3187214,1.1672103,2.3695705,0.17896599,1.0726914,0.57633954
2010-05-25,5.503352,1.3910238,0.7833722,0.94564056,0.13752492,0.7342531,0.4085731
2010-05-26,6.4118924,1.4558197,0.88893926,1.2190694,0.17654993,1.0086874,0.55887365
2010-05-27,5.4491057,0.94979763,0.7173616,1.2538714,0.20815928,1.2977254,0.70941025
2010-05-28,11.749861,1.3252383,1.843784,4.6545377,0.25256264,1.6217229,0.8687064
2010-05-29,18.088385,2.5393085,3.0316572,7.198441,0.33956888,1.6636293,0.9086725
2010-05-30,3.928317,0.5182069,0.51250654,1.1048859,0.14883672,1.049205,0.55308527
2010-05-31,2.3258386,0.27317435,0.29898506,0.68771386,0.08738783,0.66083366,0.34840506
2010-06-01,4.673481,0.44792214,0.65235317,1.686134,0.10794973,1.2647675,0.66625094
2010-06-02,5.3834925,0.81421983,0.5808035,0.9843633,0.12258549,1.9971913,1.0359795
2010-06-03,3.701696,0.49842143,0.2849924,0.3905697,0.1343529,1.5943668,0.8353623
2010-06-04,4.686745,0.60902697,0.39371854,0.66588336,0.21220912,1.2917465,0.7254857
2010-06-05,10.90505,2.5849013,1.4003161,1.6580912,0.3529202,1.85708,1.0199792
2010-06-06,11.19027,2.2212775,1.0869079,1.0189749,0.3713525,4.1298804,2.1767864
2010-06-07,7.0315785,1.5231371,0.9144702,1.2423337,0.24492884,1.6069393,0.8654796
2010-06-08,8.498416,1.9462599,0.98517823,0.91241384,0.28950483,2.475178,1.306739
2010-06-09,11.610437,2.1398125,1.0813265,1.0089581,0.36726525,4.9373274,2.5690422
2010-06-10,7.7586017,1.1748558,0.5477499,0.42559016,0.29039508,3.8309042,2.0099454
2010-06-11,4.7606373,0.7319217,0.31547612,0.21723373,0.21565352,2.0206325,1.0596313
2010-06-12,4.823507,1.1453556,0.5511927,0.4742028,0.16333328,1.2312052,0.6445164
2010-06-13,4.6033235,1.0782161,0.42998016,0.19729099,0.13115272,0.8665273,0.47974116
2010-06-14,5.1469173,1.1588056,0.48020363,0.33530107,0.18828309,1.2665733,0.6949966
2010-06-15,4.131612,0.8776264,0.36125085,0.2330263,0.15451406,1.0676544,0.5804703
2010-06-16,3.5054717,0.6949328,0.29234913,0.14899811,0.14836173,1.386933,0.74678254
2010-06-17,6.9331446,2.295927,0.8930118,0.124739215,0.16541924,1.6451995,0.8791195
2010-06-18,5.723768,1.5953772,0.60991037,0.0952705,0.124645114,1.428988,0.7575454
2010-06-19,2.8147373,0.48638684,0.24509707,0.23814708,0.14229053,0.73797435,0.40896398
2010-06-20,3.7659209,0.752124,0.37234917,0.3916644,0.13317429,0.8629077,0.47206107
2010-06-21,4.125504,0.6928505,0.37595797,0.49425748,0.14369515,1.4891562,0.7963018
2010-06-22,3.5964227,0.39838824,0.28102833,0.48664662,0.20512387,1.5392424,0.8454258
2010-06-23,4.32062,0.7995752,0.3506703,0.2701836,0.19382557,1.6970676,0.9227063
2010-06-24,10.644456,2.9445083,1.3283515,1.0626065,0.28436315,2.3820279,1.2682546
2010-06-25,12.250214,3.1724458,1.4913782,1.4066088,0.30953386,2.94166,1.5320665
2010-06-26,3.2827678,0.67293197,0.29033214,0.19350295,0.14648828,1.2069203,0.65795994
2010-06-27,3.7989056,0.86520684,0.34757513,0.12392056,0.17135774,1.3506488,0.7508755
2010-06-28,5.9991117,1.4317349,0.584713,0.20920402,0.24732518,2.0831094,1.1287134
2010-06-29,12.408866,3.4400241,1.396952,0.44542205,0.29468662,3.9044385,2.0535989
2010-06-30,8.541355,2.0099661,0.8379774,0.34930497,0.277963,3.133578,1.6765265
2010-07-01,11.673533,3.1675627,1.3980839,0.78403556,0.34086853,3.133935,1.6509767
2010-07-02,10.599619,2.7279098,1.0504557,0.18056014,0.28631395,3.9515705,2.0756438
2010-07-03,6.6974854,1.647944,0.6228839,0.08010727,0.24205267,2.5908487,1.3816893
2010-07-04,8.180346,1.656489,0.6689047,0.23241259,0.18831371,3.9691224,2.0619552
2010-07-05,4.0519686,0.90003,0.3579345,0.12042442,0.13554867,1.6220254,0.85121655
