,concpm25,concso4,concnh4,concno3pm25,concCecpm25,concoaf,concCocpm25
2010-01-01,2.0068204,0.30264086,0.18521053,0.25314236,0.07407224,0.9498371,0.5235515
2010-01-02,1.9066577,0.26127738,0.11691621,0.102274716,0.058186468,0.77137774,0.42012802
2010-01-03,0.70736927,0.08400261,0.027589656,0.0008362469,0.018116945,0.46062544,0.23624371
2010-01-04,1.9006902,0.39992788,0.14373133,0.025752854,0.04684553,0.6290735,0.33657324
2010-01-05,1.4105226,0.09162244,0.08348054,0.17058805,0.0721312,0.86901075,0.47656554
2010-01-06,1.2014508,0.008318975,0.0071575115,0.014022826,0.091968894,1.0261321,0.56888974
2010-01-07,1.2889425,0.016937425,0.0125058275,0.02223443,0.0973695,1.0721343,0.59594756
2010-01-08,0.9515175,0.008235477,0.0064446065,0.012087868,0.06418664,0.81295824,0.44365406
2010-01-09,1.0842434,0.030330887,0.019652016,0.029315889,0.06476846,0.8290434,0.45316038
2010-01-10,1.4673756,0.064136356,0.033050116,0.032117892,0.08266303,0.96321285,0.5325146
2010-01-11,1.1495873,0.031979803,0.012954114,0.004897246,0.07584139,0.92149216,0.5072973
2010-01-12,1.0047216,0.03520045,0.013321489,0.0018783904,0.061217356,0.7984921,0.43510583
2010-01-13,0.9638257,0.03484462,0.013080876,0.0020379198,0.055021524,0.7583195,0.41143098
2010-01-14,1.2745421,0.1168234,0.05524928,0.043836314,0.06328564,0.83821565,0.4595935
2010-01-15,2.6739686,0.4827262,0.26969057,0.3196293,0.095304,1.0304718,0.5733389
2010-01-16,3.8357868,1.3455278,0.43183926,0.12237666,0.0958441,0.8631053,0.47465423
2010-01-17,3.4249284,1.2890697,0.3845292,0.045724023,0.06836994,0.7116364,0.38471046
2010-01-18,2.684391,0.73982817,0.31937072,0.16153449,0.070294805,0.8119716,0.44303945
2010-01-19,1.2360457,0.08597634,0.042433787,0.040745426,0.06995547,0.8486764,0.46415707
2010-01-20,1.9501597,0.46735772,0.16196065,0.06121462,0.06737749,0.8602258,0.46940655
2010-01-21,1.7251787,0.34163052,0.1691722,0.14385349,0.052939475,0.73797154,0.39927852
2010-01-22,2.5724876,0.47198784,0.2946505,0.42016497,0.076777235,0.8203287,0.45062235
2010-01-23,2.264108,0.37246433,0.18471338,0.16203068,0.10165701,1.0902333,0.60647535
2010-01-24,2.6245975,0.3833451,0.25710624,0.39952663,0.078312725,0.90988725,0.5017373
2010-01-25,2.4336464,0.49433106,0.2613249,0.28371957,0.069777414,0.83998954,0.45919815
2010-01-26,0.9432308,0.08421616,0.037345763,0.022695137,0.042198185,0.6647872,0.3559362
2010-01-27,0.46870485,0.008189741,0.0030829688,8.8073655e-05,0.009832,0.42536312,0.21527064
2010-01-28,1.1707841,0.17480198,0.06810886,0.013640426,0.032221638,0.54896873,0.28878847
2010-01-29,0.8432331,0.026828116,0.0133943595,0.011496114,0.047225166,0.6801028,0.36548012
2010-01-30,1.1640974,0.07557203,0.055058185,0.09219058,0.06556111,0.78095025,0.42439675
2010-01-31,2.5805848,0.25240275,0.25313172,0.54644203,0.09610258,1.1719756,0.65160125
2010-02-01,1.8140405,0.14290339,0.14929157,0.3313371,0.076700024,0.9636768,0.53039473
2010-02-02,1.6760622,0.09321223,0.12824994,0.32241145,0.07804895,0.9518353,0.52221704
2010-02-03,2.3798385,0.26046222,0.212132,0.40143046,0.10552181,1.1618361,0.6452478
2010-02-04,1.9996706,0.29254213,0.18521576,0.26323465,0.077556685,0.94592863,0.5184342
2010-02-05,1.2299203,0.10864817,0.07994353,0.13789897,0.051162828,0.75093323,0.4046563
2010-02-06,2.0812156,0.22748034,0.20843178,0.4470278,0.059936255,0.8089443,0.4393586
2010-02-07,1.1298786,0.24081056,0.07592577,0.012591344,0.025971094,0.51287556,0.26640782
