,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,concsspm10,CY0002R,Agia Marina Xyliatou ; Cyprus Atmospheric Observatory,35.0381,33.0578,523.0,ug m-3,daily,EMEP,pm10
1,concsspm10,AM0001R,Amberd,40.38444444,44.260583333,2080.0,ug m-3,daily,EMEP,aerosol
2,concsspm10,DK0008R,Anholt,56.716667,11.516667,40.0,ug m-3,daily,EMEP,aerosol
3,concsspm10,SE0012R,Aspvreten,58.8,17.383333,20.0,ug m-3,daily,EMEP HELCOM,aerosol
4,concsspm10,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,ug m-3,daily,EMEP;EMEP CAMP,pm10
5,concsspm10,NL0008R,Bilthoven,52.116667,5.2,7.0,ug m-3,daily,EMEP,pm10;aerosol
6,concsspm10,ES0009R,Campisabalos,41.27417,-3.1425,1360.0,ug m-3,daily,EMEP,pm10
7,concsspm10,IE0008R,Carnsore Point,52.178074,-6.364524,13.0,ug m-3,daily,EMEP,aerosol
8,concsspm10,GB1055R,Chilbolton Observatory,51.149617,-1.438228,78.0,ug m-3,daily,EMEP,pm10
9,concsspm10,ES0014R,Els Torms,41.39389,0.73472,470.0,ug m-3,daily,EMEP,pm10
10,concsspm10,SE0020R,Hallahus,56.0429,13.148,190.0,ug m-3,daily,EMEP HELCOM,aerosol
11,concsspm10,GB0036R,Harwell,51.573056,-1.316667,137.0,ug m-3,daily,EMEP;EMEP CAMP,pm10
12,concsspm10,NO0056R,Hurdal,60.372386,11.078142,300.0,ug m-3,daily,EMEP NILU,aerosol
13,concsspm10,FI0050R,Hyytiälä,61.85,24.283333,184.0,ug m-3,monthly,EMEP,aerosol
14,concsspm10,AT0002R,Illmitz,47.7666664124,16.7666664124,117.0,ug m-3,daily,EMEP,aerosol;pm10
15,concsspm10,IS0002R,Irafoss,64.083333,-21.016667,66.0,ug m-3,daily,EMEP,aerosol
16,concsspm10,SI0008R,Iskrba,45.566667,14.866667,520.0,ug m-3,daily,EMEP,aerosol
17,concsspm10,CH0001G,Jungfraujoch,46.5475,7.985,3578.0,ug m-3,daily,ACTRIS EMEP;EMEP GAW-WDCA,aerosol
18,concsspm10,DK0005R,Keldsnor,54.746495,10.73616,10.0,ug m-3,daily,EMEP HELCOM,aerosol
19,concsspm10,NL0009R,Kollumerwaard,53.333889,6.277222,1.0,ug m-3,daily,EMEP,aerosol
20,concsspm10,CZ0003R,Kosetice (NOAK),49.573394,15.080278,535.0,ug m-3,monthly,EMEP,pm10;aerosol
21,concsspm10,EE0009R,Lahemaa,59.5,25.9,32.0,ug m-3,daily,EMEP,aerosol
22,concsspm10,MD0013R,Leova II,46.4884,28.2835,166.0,ug m-3,daily,EMEP,aerosol
23,concsspm10,IE0006R,Malin Head,55.375,-7.342778,24.0,ug m-3,daily,EMEP,aerosol
24,concsspm10,DE0044R,Melpitz,51.53014,12.93386,86.0,ug m-3,daily,EMEP,pm10
25,concsspm10,IT0019R,Monte Martano,42.805462,12.565645,1090.0,ug m-3,daily,EMEP,pm10
26,concsspm10,ES1778R,Montseny,41.766667,2.35,700.0,ug m-3,daily,EMEP;EMEP EUSAAR GAW-WDCA;ACTRIS EMEP GAW-WDCA,pm10;aerosol
27,concsspm10,DE0007R,Neuglobsow,53.166667,13.033333,65.5,ug m-3,daily,EMEP,aerosol
28,concsspm10,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,daily,EMEP HELCOM,aerosol
29,concsspm10,IE0005R,Oak Park,52.868611,-6.924722,61.0,ug m-3,daily,EMEP,aerosol
30,concsspm10,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,daily,EMEP NILU,aerosol
31,concsspm10,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,monthly,EMEP;EMEP AMAP,aerosol
32,concsspm10,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug m-3,daily,EMEP,aerosol
33,concsspm10,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,daily,EMEP,aerosol
34,concsspm10,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,daily,EMEP,aerosol
35,concsspm10,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,daily,EMEP;EMEP ACTRIS,aerosol
36,concsspm10,DK0012R,Risoe,55.693588,12.085797,3.0,ug m-3,daily,EMEP,aerosol
37,concsspm10,LV0010R,Rucava,56.161944,21.173056,18.0,ug m-3,monthly,EMEP,aerosol
38,concsspm10,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,daily,EMEP,pm10
39,concsspm10,DE0003R,Schauinsland,47.914722,7.908611,1208.5,ug m-3,daily,EMEP,aerosol
40,concsspm10,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,daily,EMEP NILU,aerosol
41,concsspm10,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,daily,EMEP,aerosol
42,concsspm10,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,daily,EMEP,aerosol
43,concsspm10,DK0003R,Tange,56.35,9.6,13.0,ug m-3,daily,EMEP,aerosol
44,concsspm10,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug m-3,daily,EMEP NILU,aerosol
45,concsspm10,DK0031R,Ulborg,56.290424,8.427486,10.0,ug m-3,daily,EMEP,aerosol
46,concsspm10,FI0009R,Utö,59.779167,21.377222,7.0,ug m-3,daily,EMEP;EMEP HELCOM;EMEP_preliminary HELCOM,aerosol
