,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
30,concss,MD0013R,Leova II,46.4884,28.2835,166.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,aerosol;pm10
31,concss,IE0031R,Mace Head,53.32583,-9.89944,5.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
32,concss,IE0006R,Malin Head,55.375,-7.342778,24.0,ug m-3,monthly,EMEP,aerosol
33,concss,DE0044R,Melpitz,51.5255,12.9277,90.0,ug m-3,monthly,ACTRIS EMEP;CAMPAIGN EMEP,pm10;pm25;pm1
34,concss,IT0001R,Montelibretti,42.1,12.633333,48.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
35,concss,ES0022R,Montsec,42.05134,0.72956,1571.0,ug m-3,monthly,CAMPAIGN EMEP,pm10
36,concss,ES1778R,Montseny,41.766667,2.35,702.0,ug m-3,monthly,ACTRIS EMEP GAW-WDCA;CAMPAIGN EMEP;EMEP EUSAAR GAW-WDCA;CREATE EMEP EUSAAR GAW-WDCA,pm25;pm10;aerosol
37,concss,DE0007R,Neuglobsow,53.166667,13.033333,63.6,ug m-3,monthly,EMEP,pm25;aerosol
38,concss,ES0008R,Niembro,43.43917,-4.85,134.0,ug m-3,monthly,CAMP EMEP_preliminary,pm25;pm10
39,concss,SE0022R,Norunda Stenen,60.0858,17.50528,45.0,ug m-3,monthly,EMEP HELCOM;HELCOM EMEP_preliminary,aerosol
40,concss,IE0005R,Oak Park,52.868611,-6.924722,61.0,ug m-3,monthly,EMEP,aerosol
41,concss,NO0041R,Osen,61.25,11.783333,440.0,ug m-3,monthly,EMEP NILU,aerosol
42,concss,FI0022R,Oulanka,66.320278,29.401667,310.0,ug m-3,monthly,EMEP;AMAP EMEP;EMEP AMAP,aerosol
43,concss,FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,ug m-3,monthly,EMEP;AMAP EMEP,aerosol;pm25
44,concss,CH0002R,Payerne,46.813056,6.944722,489.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,aerosol;pm10;pm1
45,concss,LT0015R,Preila,55.3761111111,21.0305555556,7.0,ug m-3,monthly,EMEP,aerosol
46,concss,CH0005R,Rigi,47.0675,8.463889,1031.0,ug m-3,monthly,EMEP;EMEP ACTRIS,aerosol
47,concss,DK0012R,Risoe,55.693588,12.085797,6.0,ug m-3,monthly,CAMP EMEP,aerosol
48,concss,LV0010R,Rucava,56.161944,21.173056,21.0,ug m-3,monthly,EMEP GAW-WDCA;GAW-WDCA EMEP_preliminary,pm25;aerosol
49,concss,SE0014R,Råö,57.394,11.914,5.0,ug m-3,monthly,CAMP EMEP HELCOM;CAMP HELCOM EMEP_preliminary,aerosol
50,concss,ES0001R,San Pablo de los Montes,39.54694,-4.35056,917.0,ug m-3,monthly,EMEP,pm25;pm10
51,concss,DE0003R,Schauinsland,47.914722,7.908611,1206.6,ug m-3,monthly,EMEP,pm25;aerosol
52,concss,NO0008R,Skreådalen,58.816667,6.716667,475.0,ug m-3,monthly,EMEP NILU,aerosol
53,concss,SK0006R,Starina,49.05,22.266667,345.0,ug m-3,monthly,EMEP;CAMPAIGN EMEP,aerosol;pm10
54,concss,SK0004R,Stará Lesná,49.15,20.283333,808.0,ug m-3,monthly,EMEP,aerosol
55,concss,DK0003R,Tange,56.35,9.6,16.0,ug m-3,monthly,CAMP EMEP,aerosol
56,concss,NO0015R,Tustervatn,65.833333,13.916667,439.0,ug m-3,monthly,NILU EMEP_preliminary;EMEP NILU,aerosol
57,concss,DK0031R,Ulborg,56.290424,8.427486,40.0,ug m-3,monthly,CAMP EMEP,aerosol
58,concss,FI0009R,Utö,59.779167,21.377222,7.0,ug m-3,monthly,EMEP;EMEP HELCOM;EMEP_preliminary HELCOM,aerosol;pm25
59,concss,IE0001R,Valentia Observatory,51.939722,-10.244444,13.0,ug m-3,monthly,EMEP CAMP;CAMP EMEP,aerosol
60,concss,DK0010G,"Villum Research Station, Station Nord",81.6,-16.67,23.0,ug m-3,monthly,CAMP EMEP GAW-WDCRG;AMAP EMEP;AMAP EMEP CAMP,aerosol
61,concss,FI0018R;FI0017R,Virolahti III,60.53002,27.66754,4.0,ug m-3,monthly,EMEP;EMEP_preliminary HELCOM;EMEP HELCOM;CAMPAIGN EMEP,aerosol;pm25;pm10
62,concss,ES0007R,Víznar,37.23722,-3.53417,1230.0,ug m-3,monthly,EMEP,pm25;pm10
63,concss,DE0002R,Waldhof,52.802222,10.759444,75.6,ug m-3,monthly,EMEP,pm25;aerosol
64,concss,DE0001R,Westerland,54.925556,8.309722,13.6,ug m-3,monthly,EMEP;CAMP EMEP,pm25;aerosol
65,concss,NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715,11.88668,474.0,ug m-3,monthly,AMAP CAMP NILU EMEP;AMAP CAMP NILU EMEP_preliminary;AMAP CAMP EMEP NILU;AMAP CAMP EMEP EUSAAR GAW-WDCA NILU,aerosol
66,concss,PL0009R,Zielonka,53.662117,17.934017,123.0,ug m-3,monthly,EMEP,pm25
67,concss,DE0009R,Zingst,54.4368,12.7249,2.6,ug m-3,monthly,EMEP;EMEP HELCOM,pm25;aerosol
68,concss,LV0016R,Zoseni,57.135278,25.905556,188.0,ug m-3,monthly,EMEP,pm25
69,concss,FI0037R,Ähtäri II,62.583333,24.183333,180.0,ug m-3,monthly,EMEP,aerosol
