,var,station_id,station_name,latitude,longitude,altitude,unit,freq,framework,matrix
0,vmrisop,GB0048R,Auchencorth Moss,55.79216,-3.2429,260.0,nmol mol-1,monthly,EMEP,air
1,vmrisop,CH0053R,Beromünster,47.18961391,8.175433684,802.0,nmol mol-1,monthly,ACTRIS EMEP GAW-WDCRG,air
2,vmrisop,NO0001R;NO0002R,Birkenes II,58.383333,8.25,190.0,nmol mol-1,monthly,EMEP NILU;ACTRIS EMEP,air
3,vmrisop,GB0036R,Harwell,51.573056,-1.316667,137.0,nmol mol-1,monthly,EMEP,air
4,vmrisop,DE0043G,Hohenpeissenberg,47.8014984131,11.009619,992.0,nmol mol-1,monthly,ACTRIS EMEP GAW-WDCRG;ACTRIS EMEP GAW-WDCGG-node,air
5,vmrisop,FI0050R,Hyytiälä,61.85,24.283333,377.8,nmol mol-1,monthly,ACTRIS EMEP GAW-WDCRG,air
6,vmrisop,NL0009R,Kollumerwaard,53.333889,6.277222,1.0,nmol mol-1,monthly,EMEP,air
7,vmrisop,FI0096G,Pallas (Sammaltunturi),67.973333333,24.116111111,569.0,nmol mol-1,monthly,ACTRIS AMAP EMEP GAW-WDCRG,air
