,0
2011-01-01,1.4699583333333335
2011-01-02,1.4084583333333336
2011-01-03,1.2892499999999998
2011-01-04,1.5650000000000002
2011-01-05,0.810375
2011-01-06,1.0847916666666668
2011-01-07,0.8847916666666668
2011-01-08,1.1269583333333337
2011-01-09,0.9267916666666669
2011-01-10,0.762375
2011-01-11,1.0719999999999998
2011-01-12,0.9569583333333332
2011-01-13,0.8571249999999999
2011-01-14,0.8980833333333332
2011-01-15,0.8249166666666666
2011-01-16,0.6782499999999998
2011-01-17,1.2667916666666665
2011-01-18,1.0257083333333332
2011-01-19,1.8365416666666665
2011-01-20,2.2798333333333334
2011-01-21,2.4331666666666667
2011-01-22,2.70225
2011-01-23,2.550041666666667
2011-01-24,1.5990000000000004
2011-01-25,1.7365416666666664
2011-01-26,1.6875833333333334
2011-01-27,4.235083333333333
2011-01-28,2.3624583333333335
2011-01-29,3.214958333333333
2011-01-30,1.2575833333333333
2011-01-31,1.5079999999999998
2011-02-01,1.2125416666666664
2011-02-02,0.880375
2011-02-03,1.2566249999999999
2011-02-04,1.2137916666666666
2011-02-05,0.5450416666666666
2011-02-06,0.6398333333333334
2011-02-07,0.7857083333333333
2011-02-08,2.7423750000000005
2011-02-09,2.5834166666666665
2011-02-10,2.8133333333333344
2011-02-11,2.571521739130435
2011-02-12,4.106374999999999
2011-02-13,1.8182083333333334
2011-02-14,1.3464583333333333
2011-02-15,0.9237500000000001
2011-02-16,1.5259166666666664
2011-02-17,1.7337500000000003
2011-02-18,1.9572916666666664
2011-02-19,0.9065
2011-02-20,0.7740416666666668
2011-02-21,0.9695833333333335
2011-02-22,1.9996250000000002
2011-02-23,2.0171250000000005
2011-02-24,1.1227083333333334
2011-02-25,1.3600833333333335
2011-02-26,1.1329473684210527
2011-02-27,
2011-02-28,
2011-03-01,7.45625
2011-03-02,6.364666666666667
2011-03-03,8.062708333333335
2011-03-04,7.672083333333333
2011-03-05,7.216708333333336
2011-03-06,9.810291666666666
2011-03-07,6.173875
2011-03-08,3.0236250000000005
2011-03-09,3.3171250000000008
2011-03-10,2.996375
2011-03-11,5.620499999999999
2011-03-12,1.9822916666666668
2011-03-13,1.89775
2011-03-14,2.139166666666666
2011-03-15,2.1923749999999997
2011-03-16,5.56325
2011-03-17,4.418708333333333
2011-03-18,1.7452499999999995
2011-03-19,2.2535
2011-03-20,2.564958333333333
2011-03-21,3.234833333333333
2011-03-22,6.160416666666666
2011-03-23,7.188458333333334
2011-03-24,3.3093478260869564
2011-03-25,1.65595
2011-03-26,1.96875
2011-03-27,0.9773333333333333
2011-03-28,0.8899583333333335
2011-03-29,2.256125
2011-03-30,1.3090833333333332
2011-03-31,0.7920000000000001
2011-04-01,2.0023750000000002
2011-04-02,0.5627083333333335
2011-04-03,1.3286666666666667
2011-04-04,1.2962083333333334
2011-04-05,1.6333333333333337
2011-04-06,1.8683750000000001
2011-04-07,1.4557916666666666
2011-04-08,3.1253333333333333
2011-04-09,1.4720416666666667
2011-04-10,1.9040416666666662
2011-04-11,1.9160416666666666
2011-04-12,1.5900416666666664
2011-04-13,2.0580000000000003
2011-04-14,1.8780833333333333
2011-04-15,3.212291666666667
2011-04-16,3.1545416666666664
2011-04-17,2.677958333333333
2011-04-18,1.9937916666666669
2011-04-19,1.6619166666666665
2011-04-20,2.0861250000000005
2011-04-21,1.4411249999999998
2011-04-22,1.5242916666666668
2011-04-23,1.801708333333333
2011-04-24,1.2168333333333334
2011-04-25,2.136208333333333
2011-04-26,2.4022916666666667
2011-04-27,3.7225833333333327
2011-04-28,2.513833333333333
2011-04-29,2.4524999999999997
2011-04-30,1.6720833333333334
2011-05-01,1.3827083333333334
2011-05-02,
2011-05-03,
2011-05-04,3.0460833333333333
2011-05-05,1.8772083333333336
2011-05-06,1.8152083333333335
2011-05-07,0.8647083333333333
2011-05-08,0.994625
2011-05-09,2.069625
2011-05-10,2.504333333333333
2011-05-11,1.7049166666666669
2011-05-12,1.9812916666666667
2011-05-13,3.129375
2011-05-14,1.4794999999999996
2011-05-15,0.8220000000000001
2011-05-16,1.3913750000000003
2011-05-17,1.6187083333333334
2011-05-18,1.9459565217391304
2011-05-19,1.530166666666667
2011-05-20,1.5542916666666662
2011-05-21,1.5805416666666667
2011-05-22,1.067208333333333
2011-05-23,1.7319166666666665
2011-05-24,1.3645833333333333
2011-05-25,2.088761904761905
2011-05-26,1.3055416666666668
2011-05-27,0.7544583333333333
2011-05-28,1.2352083333333332
2011-05-29,1.259583333333333
2011-05-30,1.4197083333333333
2011-05-31,1.3489583333333333
2011-06-01,
2011-06-02,1.8925000000000003
2011-06-03,1.8836250000000003
2011-06-04,0.9259166666666664
2011-06-05,0.4953333333333334
2011-06-06,0.8628333333333335
2011-06-07,1.062375
2011-06-08,
2011-06-09,
2011-06-10,2.6018636363636363
2011-06-11,0.8772916666666667
2011-06-12,0.7568333333333334
2011-06-13,1.1338750000000002
2011-06-14,0.7554999999999997
2011-06-15,
2011-06-16,
2011-06-17,0.8319583333333332
2011-06-18,0.28729166666666667
2011-06-19,0.21862499999999999
2011-06-20,0.5143333333333333
2011-06-21,0.9254166666666667
2011-06-22,
2011-06-23,1.2046666666666668
2011-06-24,0.9473333333333334
2011-06-25,0.9765
2011-06-26,0.7118333333333334
2011-06-27,1.2310833333333335
2011-06-28,3.0494999999999997
2011-06-29,1.1336666666666668
2011-06-30,1.2795000000000003
2011-07-01,1.6541666666666668
2011-07-02,0.9074583333333331
2011-07-03,0.9098333333333334
2011-07-04,1.7060416666666665
2011-07-05,1.45915
