time,pr
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,21.0635
2000-05-15,
2000-06-15,15.9245
2000-07-15,21.928
2000-08-15,14.772
2000-09-15,42.335
2000-10-15,19.464
2000-11-15,48.3815
2000-12-15,65.481
2001-01-15,
2001-02-15,53.443
2001-03-15,26.317
2001-04-15,33.8545
2001-05-15,5.558
2001-06-15,14.593499999999999
2001-07-15,36.401
2001-08-15,51.004
2001-09-15,70.4145
2001-10-15,57.039
2001-11-15,30.566499999999998
2001-12-15,0.0
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,64.984
2003-02-15,
2003-03-15,28.933
2003-04-15,58.758
2003-05-15,71.057
2003-06-15,66.334
2003-07-15,66.859
2003-08-15,42.509
2003-09-15,30.293
2003-10-15,51.412
2003-11-15,69.59
2003-12-15,93.978
2004-01-15,71.773
2004-02-15,73.645
2004-03-15,77.554
2004-04-15,57.017
2004-05-15,38.861
2004-06-15,81.459
2004-07-15,69.72
2004-08-15,91.247
2004-09-15,120.795
2004-10-15,147.548
2004-11-15,72.19
2004-12-15,84.776
2005-01-15,99.886
2005-02-15,
2005-03-15,55.773
2005-04-15,31.855
2005-05-15,
2005-06-15,43.725
2005-07-15,92.135
2005-08-15,92.683
2005-09-15,36.519
2005-10-15,54.557
2005-11-15,85.225
2005-12-15,38.314
2006-01-15,31.932
2006-02-15,
2006-03-15,48.732
2006-04-15,78.55
2006-05-15,101.796
2006-06-15,22.061
2006-07-15,26.524
2006-08-15,123.3
2006-09-15,33.628
2006-10-15,163.178
2006-11-15,
2006-12-15,172.162
2007-01-15,
2007-02-15,15.583
2007-03-15,63.507
2007-04-15,13.719
2007-05-15,54.843
2007-06-15,96.509
2007-07-15,113.789
2007-08-15,42.35
2007-09-15,108.922
2007-10-15,39.931
2007-11-15,79.842
2007-12-15,61.369
2008-01-15,90.445
2008-02-15,45.743
2008-03-15,121.708
2008-04-15,41.035
2008-05-15,
2008-06-15,36.783
2008-07-15,89.086
2008-08-15,124.847
2008-09-15,52.555
2008-10-15,142.602
2008-11-15,81.286
2008-12-15,23.14
2009-01-15,43.054
2009-02-15,
2009-03-15,39.782
2009-04-15,6.0
2009-05-15,55.147
2009-06-15,31.153
2009-07-15,94.019
2009-08-15,69.153
2009-09-15,48.38
2009-10-15,101.292
2009-11-15,132.878
2009-12-15,59.422
2010-01-15,10.122
2010-02-15,
2010-03-15,29.552
2010-04-15,30.532
2010-05-15,62.153
2010-06-15,48.23
2010-07-15,113.805
2010-08-15,140.96
2010-09-15,80.844
2010-10-15,110.931
2010-11-15,
2010-12-15,55.453
2011-01-15,
2011-02-15,
2011-03-15,19.097
2011-04-15,14.4645
2011-05-15,21.36
2011-06-15,42.066
2011-07-15,39.763
2011-08-15,72.888
2011-09-15,58.083
2011-10-15,
2011-11-15,13.367
2011-12-15,64.012
2012-01-15,100.528
2012-02-15,5.904
2012-03-15,13.564
2012-04-15,30.966
2012-05-15,29.353
2012-06-15,39.597
2012-07-15,65.281
2012-08-15,22.552
2012-09-15,59.857499999999995
2012-10-15,65.863
2012-11-15,34.0075
2012-12-15,23.946
2013-01-15,51.919
2013-02-15,0.0
2013-03-15,3.046
2013-04-15,29.218
2013-05-15,75.901
2013-06-15,56.91
2013-07-15,13.372
2013-08-15,77.617
2013-09-15,75.315
2013-10-15,12.212
2013-11-15,68.201
2013-12-15,147.033
2014-01-15,123.106
2014-02-15,56.34
2014-03-15,28.686
2014-04-15,36.055
2014-05-15,98.195
2014-06-15,35.781
2014-07-15,112.385
2014-08-15,98.813
2014-09-15,50.914
2014-10-15,152.295
2014-11-15,26.435499999999998
2014-12-15,63.019
2015-01-15,127.352
2015-02-15,0.142
2015-03-15,68.535
2015-04-15,25.019
2015-05-15,110.889
2015-06-15,43.866
2015-07-15,62.643
2015-08-15,44.878
2015-09-15,119.121
2015-10-15,25.758
2015-11-15,171.32
2015-12-15,166.339
2016-01-15,75.707
2016-02-15,31.8275
2016-03-15,65.858
2016-04-15,24.4995
2016-05-15,49.239
2016-06-15,42.679
2016-07-15,75.315
2016-08-15,26.882
2016-09-15,128.091
2016-10-15,59.303
2016-11-15,51.446
2016-12-15,24.267
2017-01-15,50.271
2017-02-15,13.4415
2017-03-15,22.935
2017-04-15,20.4295
2017-05-15,24.386
2017-06-15,23.910500000000003
2017-07-15,40.989999999999995
2017-08-15,83.225
2017-09-15,45.966
2017-10-15,34.202
2017-11-15,42.573
2017-12-15,121.034
2018-01-15,36.158
2018-02-15,24.734
2018-03-15,12.837
2018-04-15,19.865
2018-05-15,9.887
2018-06-15,23.366000000000003
2018-07-15,60.472
2018-08-15,0.0
2018-09-15,6.421
2018-10-15,20.446
2018-11-15,10.043
2018-12-15,90.785
2019-01-15,61.898
2019-02-15,0.0
2019-03-15,5.132
2019-04-15,13.4725
2019-05-15,37.611
2019-06-15,27.323500000000003
2019-07-15,0.0
2019-08-15,0.0
2019-09-15,29.0385
2019-10-15,0.0
2019-11-15,47.5025
2019-12-15,43.904
