time,pr
2000-01-15,32.300000000000004
2000-02-15,42.300000000000004
2000-03-15,26.5
2000-04-15,30.2
2000-05-15,15.8
2000-06-15,90.5
2000-07-15,91.4
2000-08-15,35.0
2000-09-15,73.5
2000-10-15,23.2
2000-11-15,30.400000000000002
2000-12-15,89.69999999999999
2001-01-15,27.6
2001-02-15,78.60000000000001
2001-03-15,39.5
2001-04-15,15.800000000000002
2001-05-15,85.2
2001-06-15,40.30000000000001
2001-07-15,115.1
2001-08-15,13.5
2001-09-15,47.8
2001-10-15,52.300000000000004
2001-11-15,58.1
2001-12-15,40.2
2002-01-15,36.5
2002-02-15,44.00000000000001
2002-03-15,13.400000000000002
2002-04-15,29.3
2002-05-15,14.8
2002-06-15,65.0
2002-07-15,37.6
2002-08-15,6.6
2002-09-15,123.8
2002-10-15,122.90000000000002
2002-11-15,30.6
2002-12-15,28.6
2003-01-15,27.299999999999997
2003-02-15,9.700000000000001
2003-03-15,42.7
2003-04-15,58.39999999999999
2003-05-15,47.3
2003-06-15,65.9
2003-07-15,54.3
2003-08-15,123.19999999999997
2003-09-15,81.69999999999999
2003-10-15,66.80000000000001
2003-11-15,29.4
2003-12-15,26.7
2004-01-15,64.1
2004-02-15,34.699999999999996
2004-03-15,20.000000000000004
2004-04-15,46.800000000000004
2004-05-15,70.00000000000001
2004-06-15,41.0
2004-07-15,173.09999999999997
2004-08-15,44.5
2004-09-15,31.400000000000002
2004-10-15,70.69999999999999
2004-11-15,59.3
2004-12-15,49.900000000000006
2005-01-15,55.400000000000006
2005-02-15,81.49999999999999
2005-03-15,52.90000000000001
2005-04-15,35.5
2005-05-15,91.9
2005-06-15,49.900000000000006
2005-07-15,134.3
2005-08-15,45.6
2005-09-15,13.299999999999999
2005-10-15,39.0
2005-11-15,41.699999999999996
2005-12-15,67.00000000000001
2006-01-15,24.5
2006-02-15,33.8
2006-03-15,48.80000000000001
2006-04-15,33.7
2006-05-15,70.8
2006-06-15,43.70000000000001
