time,pr
2000-01-15,21.99666666666667
2000-02-15,8.656666666666666
2000-03-15,15.766666666666666
2000-04-15,46.03333333333333
2000-05-15,49.114999999999995
2000-06-15,14.172866666666666
2000-07-15,25.946666666666665
2000-08-15,12.593333333333334
2000-09-15,19.466666666666665
2000-10-15,61.8
2000-11-15,68.5
2000-12-15,50.133333333333326
2001-01-15,39.0
2001-02-15,20.533333333333335
2001-03-15,9.033333333333333
2001-04-15,44.96666666666667
2001-05-15,7.6000000000000005
2001-06-15,33.1
2001-07-15,12.9
2001-08-15,32.46666666666667
2001-09-15,21.066666666666666
2001-10-15,58.8
2001-11-15,0.0
2001-12-15,0.0
2002-01-15,19.4
2002-02-15,54.3
2002-03-15,61.95
2002-04-15,0.0
2002-05-15,52.2
2002-06-15,36.15
2002-07-15,43.95
2002-08-15,115.4
2002-09-15,25.849999999999998
2002-10-15,31.5
2002-11-15,58.3
2002-12-15,85.19999999999999
2003-01-15,48.0
2003-02-15,65.55000000000001
2003-03-15,33.2
2003-04-15,0.0
2003-05-15,47.25
2003-06-15,46.5
2003-07-15,6.7
2003-08-15,21.8
2003-09-15,28.6
2003-10-15,6.2
2003-11-15,46.55
2003-12-15,39.7
2004-01-15,117.0
2004-02-15,44.9
2004-03-15,58.85
2004-04-15,43.35
2004-05-15,42.85
2004-06-15,5.7
2004-07-15,33.95
2004-08-15,101.4
2004-09-15,2.6
2004-10-15,66.55
2004-11-15,43.400000000000006
2004-12-15,21.5
2005-01-15,26.2
2005-02-15,34.7
2005-03-15,38.9
2005-04-15,12.6
2005-05-15,27.75
2005-06-15,21.9
2005-07-15,50.2
2005-08-15,2.9
2005-09-15,56.9
2005-10-15,21.65
2005-11-15,85.5
2005-12-15,27.4
2006-01-15,46.11
2006-02-15,12.1
2006-03-15,7.8
2006-04-15,63.05
2006-05-15,0.0
2006-06-15,70.0
2006-07-15,9.3
2006-08-15,3.95
2006-09-15,59.35
2006-10-15,56.2
2006-11-15,33.2
2006-12-15,36.15
2007-01-15,92.80000000000001
2007-02-15,0.0
2007-03-15,13.8
2007-04-15,52.1
2007-05-15,9.95
2007-06-15,6.3
2007-07-15,0.0
2007-08-15,73.2
2007-09-15,27.5
2007-10-15,52.5
2007-11-15,49.0
2007-12-15,18.7
2008-01-15,51.150000000000006
2008-02-15,0.0
2008-03-15,89.4
2008-04-15,19.0
2008-05-15,37.849999999999994
2008-06-15,63.8
2008-07-15,5.4
2008-08-15,41.7
2008-09-15,78.05
2008-10-15,72.2
2008-11-15,55.95
2008-12-15,0.0
2009-01-15,77.4
2009-02-15,0.0
2009-03-15,60.3
2009-04-15,0.0
2009-05-15,5.7
2009-06-15,22.4
2009-07-15,19.049999999999997
2009-08-15,33.8
2009-09-15,42.7
2009-10-15,63.9
2009-11-15,0.0
2009-12-15,80.19999999999999
2010-01-15,70.9
2010-02-15,63.45
2010-03-15,42.4
2010-04-15,32.3
2010-05-15,72.6
2010-06-15,59.4
2010-07-15,13.5
2010-08-15,13.75
2010-09-15,34.1
2010-10-15,7.9
2010-11-15,79.9
2010-12-15,0.0
2011-01-15,101.8
2011-02-15,0.0
2011-03-15,0.0
2011-04-15,4.35
2011-05-15,3.4
2011-06-15,7.2
2011-07-15,6.050000000000001
2011-08-15,9.5
2011-09-15,26.1
2011-10-15,103.44999999999999
2011-11-15,16.6
2011-12-15,13.3
2012-01-15,59.349999999999994
2012-02-15,5.0
2012-03-15,0.0
2012-04-15,6.6
2012-05-15,23.4
2012-06-15,18.45
2012-07-15,90.5
2012-08-15,0.0
2012-09-15,75.0
2012-10-15,67.1
2012-11-15,51.5
2012-12-15,55.75
2013-01-15,37.25
2013-02-15,103.75
2013-03-15,86.4
2013-04-15,12.55
2013-05-15,0.0
2013-06-15,0.0
2013-07-15,7.55
2013-08-15,38.3
2013-09-15,9.899999999999999
2013-10-15,16.5
2013-11-15,17.9
2013-12-15,13.649999999999999
2014-01-15,102.3
2014-02-15,0.0
2014-03-15,0.0
2014-04-15,61.141000000000005
2014-05-15,30.26
2014-06-15,41.7695
2014-07-15,20.6
2014-08-15,0.0
2014-09-15,0.0
2014-10-15,85.574
2014-11-15,8.823
2014-12-15,56.751
2015-01-15,0.0
2015-02-15,51.1
2015-03-15,31.451500000000003
2015-04-15,11.4
2015-05-15,31.6
2015-06-15,5.25
2015-07-15,40.47
2015-08-15,0.0
2015-09-15,49.400000000000006
2015-10-15,26.05
2015-11-15,76.7
2015-12-15,50.7
2016-01-15,21.5
2016-02-15,76.1
2016-03-15,63.1
2016-04-15,109.684
2016-05-15,34.046
2016-06-15,55.6355
2016-07-15,20.495
2016-08-15,30.34
2016-09-15,41.3485
2016-10-15,41.0725
2016-11-15,55.225
2016-12-15,0.0
2017-01-15,64.134
2017-02-15,69.983
2017-03-15,2.144
2017-04-15,22.9035
2017-05-15,69.974
2017-06-15,14.604
2017-07-15,16.1575
2017-08-15,54.0045
2017-09-15,0.0
2017-10-15,71.322
2017-11-15,31.3485
2017-12-15,132.199
2018-01-15,50.474
2018-02-15,53.334500000000006
2018-03-15,25.653
2018-04-15,30.935499999999998
2018-05-15,0.0
2018-06-15,54.106
2018-07-15,84.64500000000001
2018-08-15,13.617
2018-09-15,21.14
2018-10-15,21.721
2018-11-15,35.349999999999994
2018-12-15,29.742
2019-01-15,67.8805
2019-02-15,61.548500000000004
2019-03-15,42.203
2019-04-15,3.191
2019-05-15,19.503
2019-06-15,89.96600000000001
2019-07-15,0.0
2019-08-15,54.762
2019-09-15,44.084
2019-10-15,40.638
2019-11-15,29.996
2019-12-15,106.0715
