time,pr
2000-01-15,33.536
2000-02-15,23.98
2000-03-15,5.510000000000001
2000-04-15,79.809
2000-05-15,102.64399999999999
2000-06-15,66.21
2000-07-15,122.548
2000-08-15,52.897999999999996
2000-09-15,29.077
2000-10-15,214.618
2000-11-15,277.579
2000-12-15,57.548
2001-01-15,17.58
2001-02-15,0.0
2001-03-15,0.0
2001-04-15,0.0
2001-05-15,0.0
2001-06-15,0.0
2001-07-15,0.0
2001-08-15,0.0
2001-09-15,0.0
2001-10-15,0.0
2001-11-15,0.0
2001-12-15,0.0
2002-01-15,49.903999999999996
2002-02-15,56.497
2002-03-15,39.522
2002-04-15,34.268
2002-05-15,37.802
2002-06-15,56.051
2002-07-15,141.115
2002-08-15,21.783
2002-09-15,8.981
2002-10-15,103.472
2002-11-15,67.898
2002-12-15,29.936
2003-01-15,53.885
2003-02-15,17.133
2003-03-15,25.733
2003-04-15,38.79
2003-05-15,89.49
2003-06-15,92.357
2003-07-15,77.483
2003-08-15,37.994
2003-09-15,94.39500000000001
2003-10-15,26.561
2003-11-15,33.472
2003-12-15,93.345
2004-01-15,66.528
2004-02-15,3.757142857142857
2004-03-15,7.057142857142857
2004-04-15,7.4714285714285715
2004-05-15,5.485714285714286
2004-06-15,16.90952380952381
2004-07-15,8.057142857142857
2004-08-15,19.74285714285714
2004-09-15,16.385714285714286
2004-10-15,13.642857142857142
2004-11-15,10.600000000000001
2004-12-15,4.457142857142857
2005-01-15,10.557142857142857
2005-02-15,3.614285714285714
2005-03-15,3.8428571428571434
2005-04-15,3.8714285714285714
2005-05-15,13.014285714285714
2005-06-15,5.87142857142857
2005-07-15,10.028571428571428
2005-08-15,13.700000000000003
2005-09-15,3.0714285714285716
2005-10-15,15.114285714285714
2005-11-15,17.557142857142857
2005-12-15,5.257142857142857
2006-01-15,8.2
2006-02-15,10.557142857142857
2006-03-15,4.942857142857142
2006-04-15,8.485714285714288
2006-05-15,15.499999999999998
2006-06-15,6.357142857142858
2006-07-15,13.342857142857142
2006-08-15,13.385714285714288
2006-09-15,5.585714285714286
2006-10-15,27.771428571428572
2006-11-15,21.57142857142857
2006-12-15,10.714285714285715
2007-01-15,16.757142857142856
2007-02-15,6.457142857142856
2007-03-15,5.657142857142857
2007-04-15,3.8714285714285714
2007-05-15,7.685714285714286
2007-06-15,14.157142857142857
2007-07-15,21.371428571428574
2007-08-15,10.042857142857144
2007-09-15,7.085714285714285
2007-10-15,7.028571428571428
2007-11-15,6.7142857142857135
2007-12-15,13.442857142857143
2008-01-15,22.042857142857144
2008-02-15,9.485714285714286
2008-03-15,17.92857142857143
2008-04-15,7.942857142857143
2008-05-15,9.22857142857143
2008-06-15,9.628571428571428
2008-07-15,13.614285714285714
2008-08-15,21.171428571428574
2008-09-15,7.985714285714287
2008-10-15,13.157142857142858
2008-11-15,10.514285714285714
2008-12-15,9.82857142857143
2009-01-15,10.128571428571428
2009-02-15,7.485714285714286
2009-03-15,7.914285714285715
2009-04-15,5.057142857142857
2009-05-15,3.4
2009-06-15,7.385714285714286
2009-07-15,19.014285714285712
2009-08-15,24.771428571428572
2009-09-15,4.114285714285714
2009-10-15,8.757142857142858
2009-11-15,18.742857142857144
2009-12-15,13.057142857142857
2010-01-15,1.6714285714285715
2010-02-15,4.7
2010-03-15,26.89666666666667
2010-04-15,10.19
2010-05-15,37.31999999999999
2010-06-15,89.52
2010-07-15,62.57000000000001
2010-08-15,88.85
2010-09-15,83.53999999999999
2010-10-15,39.11
2010-11-15,66.83999999999999
2010-12-15,16.3
2011-01-15,59.96815
2011-02-15,54.140134
2011-03-15,10.636939
2011-04-15,25.987264000000003
2011-05-15,66.082794
2011-06-15,94.394907
2011-07-15,88.66242
2011-08-15,216.242041
2011-09-15,162.515929
2011-10-15,74.84076
2011-11-15,16.528662
2011-12-15,98.24841
2012-01-15,57.169999999999995
2012-02-15,12.36
2012-03-15,18.79
2012-04-15,100.64
2012-05-15,80.66
2012-06-15,103.85
2012-07-15,175.09000000000003
2012-08-15,85.38
2012-09-15,56.94
2012-10-15,145.77
2012-11-15,89.08
2012-12-15,78.57000000000001
2013-01-15,1.7857142857142856
2013-02-15,3.8571428571428577
2013-03-15,0.3428571428571429
2013-04-15,8.957142857142857
2013-05-15,20.58571428571429
2013-06-15,15.757142857142858
2013-07-15,6.1000000000000005
2013-08-15,18.557142857142857
2013-09-15,7.3
2013-10-15,15.071428571428571
2013-11-15,7.82
2013-12-15,23.057142857142857
2014-01-15,15.1
2014-02-15,26.87142857142857
2014-03-15,10.314285714285715
2014-04-15,8.028571428571428
2014-05-15,11.428571428571429
2014-06-15,8.028571428571428
2014-07-15,8.685714285714285
2014-08-15,17.628571428571426
2014-09-15,7.071428571428572
2014-10-15,27.442857142857143
2014-11-15,18.67142857142857
2014-12-15,8.2
2015-01-15,18.62857142857143
2015-02-15,8.871428571428572
2015-03-15,15.342857142857142
2015-04-15,1.3714285714285714
2015-05-15,19.185714285714287
2015-06-15,15.442857142857145
2015-07-15,11.142857142857142
2015-08-15,20.985714285714284
2015-09-15,15.771428571428574
2015-10-15,1.5714285714285714
2015-11-15,12.442857142857143
2015-12-15,8.514285714285714
2016-01-15,7.1571428571428575
2016-02-15,11.957142857142857
2016-03-15,10.342857142857142
2016-04-15,8.464285714285714
2016-05-15,28.242857142857147
2016-06-15,6.999999999999999
2016-07-15,7.757142857142856
2016-08-15,15.871428571428572
2016-09-15,6.514285714285714
2016-10-15,8.028571428571428
2016-11-15,10.085714285714285
2016-12-15,4.342857142857143
2017-01-15,5.614285714285714
2017-02-15,6.4714285714285715
2017-03-15,3.5857142857142854
2017-04-15,8.899999999999999
2017-05-15,11.371428571428574
2017-06-15,10.67142857142857
2017-07-15,10.585714285714285
2017-08-15,21.385714285714286
2017-09-15,18.17142857142857
2017-10-15,17.92857142857143
2017-11-15,11.485714285714284
2017-12-15,2.7
2018-01-15,23.34285714285714
2018-02-15,8.728571428571428
2018-03-15,2.8571428571428568
2018-04-15,9.014285714285714
2018-05-15,3.685714285714286
2018-06-15,8.385714285714286
2018-07-15,5.271428571428571
2018-08-15,10.757142857142858
2018-09-15,23.557142857142857
2018-10-15,6.2285714285714295
2018-11-15,18.314285714285713
2018-12-15,16.314285714285713
2019-01-15,5.371428571428571
2019-02-15,11.071428571428571
2019-03-15,14.885714285714286
2019-04-15,2.285714285714286
2019-05-15,18.442857142857143
2019-06-15,21.81428571428571
2019-07-15,11.071428571428573
2019-08-15,14.071428571428573
2019-09-15,28.87142857142857
2019-10-15,16.985714285714288
2019-11-15,17.728571428571428
2019-12-15,17.45714285714286
