time,vmro3max
2000-06-30,
2001-07-01,
2002-07-01,60.872628021240224
2003-07-01,65.17578506469727
2004-06-30,57.921909141540525
2005-07-01,65.30967330932617
2006-07-01,59.68708896636963
2007-07-01,57.592763328552245
2008-06-30,54.38133296966553
2009-07-01,57.95841197967529
2010-07-01,56.58681507110596
2011-07-01,58.11613578796387
2012-06-30,59.991453552246085
2013-07-01,60.10540771484375
2014-07-01,54.45546951293943
2015-07-01,54.39946365356445
2016-06-30,58.14811477661132
2017-07-01,57.02215232849121
2018-07-01,55.330359077453615
2019-07-01,52.253830909729004
