time,vmro3max
2000-06-30,24.4100284576416
2001-07-01,25.94269046783447
2002-07-01,29.41146602630615
2003-07-01,27.846847152709962
2004-06-30,28.750130462646485
2005-07-01,27.34197425842285
2006-07-01,29.44318199157715
2007-07-01,29.187007141113284
2008-06-30,28.10537891387939
2009-07-01,26.561798858642582
2010-07-01,26.624693298339842
2011-07-01,28.776795959472658
2012-06-30,26.879169464111328
2013-07-01,30.406853866577148
2014-07-01,29.61435546875
2015-07-01,31.149063491821288
2016-06-30,29.782386589050294
2017-07-01,29.622182846069336
2018-07-01,26.798543167114257
2019-07-01,27.34061164855957
