,0
2000-06-15,0.22933590764970777
2001-06-15,0.28788657513232574
2002-06-15,0.31751440449795737
2003-06-15,0.4507061949944459
2004-06-15,0.236254095200931
2005-06-15,0.2711308725438574
2006-06-15,0.22071690192961504
2007-06-15,0.1809618709628743
2008-06-15,0.15427991642497899
2009-06-15,0.19276340107838585
2010-06-15,0.15317331772642445
2011-06-15,0.2102670918907379
2012-06-15,0.1426776090536658
2013-06-15,0.21072474457254847
2014-06-15,0.26578404844684417
2015-06-15,0.14665190721216106
2016-06-15,0.14507286917530574
2017-06-15,0.2574376874044221
2018-06-15,0.09054696426498839
2019-06-15,0.17205675274305635
