time,pr
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,257.8464050292969
2001-02-15,87.63053131103516
2001-03-15,344.5432434082031
2001-04-15,57.23589324951172
2001-05-15,87.92288208007812
2001-06-15,15.026636123657227
2001-07-15,75.6634750366211
2001-08-15,71.62698364257812
2001-09-15,35.591957092285156
2001-10-15,123.71607971191406
2001-11-15,11.180481910705566
2001-12-15,24.146886825561523
2002-01-15,66.46602630615234
2002-02-15,91.12368774414062
2002-03-15,62.51040267944336
2002-04-15,44.354469299316406
2002-05-15,86.09912109375
2002-06-15,60.71138000488281
2002-07-15,23.623306274414062
2002-08-15,14.724319458007812
2002-09-15,79.58152770996094
2002-10-15,122.72557067871094
2002-11-15,155.16954040527344
2002-12-15,173.27001953125
2003-01-15,129.40025329589844
2003-02-15,70.20195007324219
2003-03-15,59.6295280456543
2003-04-15,127.97898864746094
2003-05-15,39.16862869262695
2003-06-15,84.05240631103516
2003-07-15,77.32727813720703
2003-08-15,44.23703384399414
2003-09-15,32.35941696166992
2003-10-15,133.45692443847656
2003-11-15,163.3863525390625
2003-12-15,74.62571716308594
2004-01-15,101.99254608154297
2004-02-15,12.315658569335938
2004-03-15,73.80615234375
2004-04-15,54.159332275390625
2004-05-15,73.2695083618164
2004-06-15,19.68375587463379
2004-07-15,47.91801071166992
2004-08-15,69.28886413574219
2004-09-15,30.367172241210938
2004-10-15,179.6732635498047
2004-11-15,39.144317626953125
2004-12-15,44.63360595703125
2005-01-15,25.104616165161133
2005-02-15,17.282739639282227
2005-03-15,45.840572357177734
2005-04-15,75.20838928222656
2005-05-15,84.34125518798828
2005-06-15,69.3519058227539
2005-07-15,14.269457817077637
2005-08-15,35.81675720214844
2005-09-15,33.013999938964844
2005-10-15,131.09402465820312
2005-11-15,59.25506591796875
2005-12-15,77.99778747558594
2006-01-15,44.08696746826172
2006-02-15,84.38594055175781
2006-03-15,177.3253173828125
2006-04-15,71.39633178710938
2006-05-15,52.51344680786133
2006-06-15,34.2196159362793
2006-07-15,50.38193893432617
2006-08-15,38.60422897338867
2006-09-15,75.265380859375
2006-10-15,187.67315673828125
2006-11-15,174.7524871826172
2006-12-15,126.45154571533203
2007-01-15,32.93944549560547
2007-02-15,171.70436096191406
2007-03-15,96.25804138183594
2007-04-15,72.59310150146484
2007-05-15,76.15617370605469
2007-06-15,102.47808074951172
2007-07-15,34.97848129272461
2007-08-15,25.49471092224121
2007-09-15,25.81793212890625
2007-10-15,21.542478561401367
2007-11-15,66.3722152709961
2007-12-15,37.50278091430664
2008-01-15,121.01773071289062
2008-02-15,52.7792854309082
2008-03-15,83.31944274902344
2008-04-15,134.80479431152344
2008-05-15,172.89561462402344
2008-06-15,25.29877471923828
2008-07-15,30.667560577392578
2008-08-15,48.69245147705078
2008-09-15,55.00544738769531
2008-10-15,78.80247497558594
2008-11-15,56.81549072265625
2008-12-15,86.90187072753906
2009-01-15,155.80636596679688
2009-02-15,43.48575210571289
2009-03-15,32.13850784301758
2009-04-15,89.08019256591797
2009-05-15,86.08189392089844
2009-06-15,97.75968170166016
2009-07-15,47.116455078125
2009-08-15,24.68744659423828
2009-09-15,12.475875854492188
2009-10-15,95.72872161865234
2009-11-15,209.58456420898438
2009-12-15,222.11280822753906
2010-01-15,142.7665557861328
2010-02-15,152.58444213867188
2010-03-15,98.6344223022461
2010-04-15,85.05248260498047
2010-05-15,74.06380462646484
2010-06-15,97.69939422607422
2010-07-15,14.561379432678223
2010-08-15,13.206207275390625
2010-09-15,34.984710693359375
2010-10-15,181.82473754882812
2010-11-15,128.66612243652344
2010-12-15,85.54242706298828
2011-01-15,137.1658172607422
2011-02-15,109.47491455078125
2011-03-15,83.55068969726562
2011-04-15,92.2481460571289
2011-05-15,90.60586547851562
2011-06-15,16.556026458740234
2011-07-15,27.000741958618164
2011-08-15,72.34024810791016
2011-09-15,21.369550704956055
2011-10-15,88.2406997680664
2011-11-15,85.5540771484375
2011-12-15,64.60359191894531
2012-01-15,27.89577293395996
2012-02-15,8.801918983459473
2012-03-15,19.65653419494629
2012-04-15,130.7306671142578
2012-05-15,69.07549285888672
2012-06-15,75.20585632324219
2012-07-15,36.22902297973633
2012-08-15,40.50484085083008
2012-09-15,41.4180908203125
2012-10-15,94.05957794189453
2012-11-15,86.00270080566406
2012-12-15,191.7154083251953
2013-01-15,196.76437377929688
2013-02-15,71.33465576171875
2013-03-15,194.5973358154297
2013-04-15,87.979248046875
2013-05-15,68.50743865966797
2013-06-15,46.13689041137695
2013-07-15,28.543325424194336
2013-08-15,7.5457763671875
2013-09-15,52.28755187988281
2013-10-15,118.85094451904297
2013-11-15,99.4656753540039
2013-12-15,107.38632202148438
2014-01-15,223.37896728515625
2014-02-15,215.43186950683594
2014-03-15,79.24600982666016
2014-04-15,106.66737365722656
2014-05-15,67.62894439697266
2014-06-15,61.97122573852539
2014-07-15,41.392181396484375
2014-08-15,44.032196044921875
2014-09-15,93.59751892089844
2014-10-15,141.9422149658203
2014-11-15,190.7729034423828
2014-12-15,47.30308532714844
2015-01-15,106.29373168945312
2015-02-15,75.63041687011719
2015-03-15,35.288108825683594
2015-04-15,90.5902328491211
2015-05-15,52.54097366333008
2015-06-15,34.186561584472656
2015-07-15,28.844667434692383
2015-08-15,62.41843032836914
2015-09-15,109.93318176269531
2015-10-15,168.57289123535156
2015-11-15,46.007041931152344
2015-12-15,57.7770881652832
2016-01-15,233.88577270507812
2016-02-15,172.6696014404297
2016-03-15,161.3343963623047
2016-04-15,104.17327880859375
2016-05-15,111.50362396240234
2016-06-15,48.03423309326172
2016-07-15,14.43056869506836
2016-08-15,31.699153900146484
2016-09-15,50.902626037597656
2016-10-15,41.388877868652344
2016-11-15,89.90129852294922
2016-12-15,29.430225372314453
2017-01-15,37.480777740478516
2017-02-15,133.73562622070312
2017-03-15,66.04725646972656
2017-04-15,27.924854278564453
2017-05-15,124.63713836669922
2017-06-15,41.006038665771484
2017-07-15,15.792119026184082
2017-08-15,36.964481353759766
2017-09-15,17.501558303833008
2017-10-15,34.59660720825195
2017-11-15,52.153587341308594
2017-12-15,152.6756134033203
2018-01-15,91.55863189697266
2018-02-15,97.50006866455078
2018-03-15,186.52151489257812
2018-04-15,125.20770263671875
2018-05-15,86.2645492553711
2018-06-15,105.41876220703125
2018-07-15,80.97395324707031
2018-08-15,23.478275299072266
2018-09-15,20.220829010009766
2018-10-15,79.45128631591797
2018-11-15,204.9561767578125
2018-12-15,77.40760803222656
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
