time,pr
2000-01-15,66.89852905273438
2000-02-15,85.68102264404297
2000-03-15,49.5726318359375
2000-04-15,66.77372741699219
2000-05-15,64.14887237548828
2000-06-15,75.67764282226562
2000-07-15,61.48982620239258
2000-08-15,82.20100402832031
2000-09-15,60.07842254638672
2000-10-15,159.8558349609375
2000-11-15,226.9978485107422
2000-12-15,130.1237335205078
2001-01-15,79.6508560180664
2001-02-15,60.054931640625
2001-03-15,32.69093322753906
2001-04-15,100.00782012939453
2001-05-15,29.954137802124023
2001-06-15,82.48883056640625
2001-07-15,95.2270736694336
2001-08-15,98.70135498046875
2001-09-15,100.12853240966797
2001-10-15,88.70426940917969
2001-11-15,70.49748992919922
2001-12-15,53.85038375854492
2002-01-15,141.7642822265625
2002-02-15,113.19229125976562
2002-03-15,53.23154067993164
2002-04-15,43.816017150878906
2002-05-15,58.41416931152344
2002-06-15,108.20463562011719
2002-07-15,135.46353149414062
2002-08-15,50.2678108215332
2002-09-15,47.0758056640625
2002-10-15,89.34854125976562
2002-11-15,90.36314392089844
2002-12-15,35.44181823730469
2003-01-15,56.3592529296875
2003-02-15,26.47943878173828
2003-03-15,18.16999053955078
2003-04-15,87.63520812988281
2003-05-15,71.25894165039062
2003-06-15,80.12462615966797
2003-07-15,100.2271957397461
2003-08-15,65.25374603271484
2003-09-15,44.99971389770508
2003-10-15,74.61700439453125
2003-11-15,91.04623413085938
2003-12-15,113.03123474121094
2004-01-15,106.9129638671875
2004-02-15,40.22583770751953
2004-03-15,46.78313446044922
2004-04-15,31.89623260498047
2004-05-15,45.861839294433594
2004-06-15,71.0567626953125
2004-07-15,105.97406005859375
2004-08-15,115.46124267578125
2004-09-15,112.39018249511719
2004-10-15,122.62118530273438
2004-11-15,99.39753723144531
2004-12-15,87.77222442626953
2005-01-15,90.44270324707031
2005-02-15,41.14653396606445
2005-03-15,44.98966979980469
2005-04-15,33.52314758300781
2005-05-15,67.8432846069336
2005-06-15,65.6384506225586
2005-07-15,103.03620910644531
2005-08-15,83.93485260009766
2005-09-15,51.731483459472656
2005-10-15,81.9761962890625
2005-11-15,102.88417053222656
2005-12-15,54.10452651977539
2006-01-15,48.759674072265625
2006-02-15,57.8275146484375
2006-03-15,50.23109436035156
2006-04-15,80.1097412109375
2006-05-15,62.86305236816406
2006-06-15,67.69883728027344
2006-07-15,72.62149047851562
2006-08-15,139.4931640625
2006-09-15,58.04644012451172
2006-10-15,235.465087890625
2006-11-15,167.7417755126953
2006-12-15,156.65536499023438
2007-01-15,136.6647491455078
2007-02-15,49.53160095214844
2007-03-15,54.056549072265625
2007-04-15,29.11964225769043
2007-05-15,85.03307342529297
2007-06-15,106.60311889648438
2007-07-15,209.2332000732422
2007-08-15,76.62446594238281
2007-09-15,96.72714233398438
2007-10-15,49.657203674316406
2007-11-15,70.014404296875
2007-12-15,117.50697326660156
2008-01-15,138.61436462402344
2008-02-15,72.2238998413086
2008-03-15,100.1310043334961
2008-04-15,16.140975952148438
2008-05-15,8.601801872253418
2008-06-15,85.16043090820312
2008-07-15,78.09894561767578
2008-08-15,243.46568298339844
2008-09-15,115.92940521240234
2008-10-15,162.7368927001953
2008-11-15,106.6070785522461
2008-12-15,46.481346130371094
2009-01-15,64.576416015625
2009-02-15,40.8253173828125
2009-03-15,52.970394134521484
2009-04-15,15.445380210876465
2009-05-15,64.63517761230469
2009-06-15,83.626708984375
2009-07-15,143.49732971191406
2009-08-15,123.28130340576172
2009-09-15,92.00099182128906
2009-10-15,102.4330825805664
2009-11-15,136.52745056152344
2009-12-15,76.39234924316406
2010-01-15,24.85820770263672
2010-02-15,64.77255249023438
2010-03-15,45.850914001464844
2010-04-15,22.954437255859375
2010-05-15,55.95781707763672
2010-06-15,51.77056884765625
2010-07-15,88.63478088378906
2010-08-15,155.05789184570312
2010-09-15,112.7945327758789
2010-10-15,102.89159393310547
2010-11-15,104.42756652832031
2010-12-15,46.99241256713867
2011-01-15,61.0712776184082
2011-02-15,36.41318893432617
2011-03-15,40.084617614746094
2011-04-15,29.885854721069336
2011-05-15,59.802574157714844
2011-06-15,75.74813079833984
2011-07-15,123.82787322998047
2011-08-15,189.6898956298828
2011-09-15,129.41664123535156
2011-10-15,93.21112823486328
2011-11-15,44.31547927856445
2011-12-15,144.77452087402344
2012-01-15,92.87071228027344
2012-02-15,47.06842041015625
2012-03-15,24.238739013671875
2012-04-15,72.20858764648438
2012-05-15,59.138423919677734
2012-06-15,120.5318603515625
2012-07-15,111.91404724121094
2012-08-15,113.49774169921875
2012-09-15,136.68048095703125
2012-10-15,173.7210235595703
2012-11-15,120.04583740234375
2012-12-15,78.21956634521484
2013-01-15,55.85376739501953
2013-02-15,16.369590759277344
2013-03-15,8.488384246826172
2013-04-15,32.685386657714844
2013-05-15,59.528968811035156
2013-06-15,94.70286560058594
2013-07-15,26.497421264648438
2013-08-15,130.29852294921875
2013-09-15,85.90912628173828
2013-10-15,145.38357543945312
2013-11-15,103.36854553222656
2013-12-15,140.29208374023438
2014-01-15,102.43783569335938
2014-02-15,87.11820983886719
2014-03-15,32.26416015625
2014-04-15,54.9969482421875
2014-05-15,46.92566680908203
2014-06-15,77.26470184326172
2014-07-15,40.98939514160156
2014-08-15,284.6090393066406
2014-09-15,69.18927001953125
2014-10-15,163.4330596923828
2014-11-15,68.36758422851562
