,0
2000-01-15,
2001-01-15,
2002-01-15,3002.334331797234
2003-01-15,688.6699999999997
2004-01-15,2524.9090909090905
2005-01-15,252.4599999999999
2006-01-15,882.7225938312891
2007-01-15,334.33463203463197
2008-01-15,405.2567901234567
2009-01-15,268.6249999999999
2010-01-15,1012.7037037037035
2011-01-15,656.5270723104054
2012-01-15,487.1999999999999
2013-01-15,1221.4047619047615
2014-01-15,581.3312629399584
2015-01-15,953.9999999999999
2016-01-15,465.4761904761903
2017-01-15,
2018-01-15,1740.9545454545448
2019-01-15,
